ngrama,n_palabras,intervenciones,reuniones,apariciones,tfidf_medio,df_hawkish,tasa_hawkish,df_dovish,tasa_dovish,df_neutral,tasa_neutral,asociacion_hawkish,asociacion_dovish
puede,1,82,30,121,0.006995808597793593,14,0.3020833333333333,13,0.32926829268292684,55,0.11733615221987315,1.177801427052943,1.3007622378503318
que lo,2,82,32,108,0.005798040304904659,16,0.34375,13,0.32926829268292684,53,0.113107822410148,1.4069641987431618,1.3007622378503318
mantener,1,81,38,148,0.0062737539816446,18,0.3854166666666667,25,0.6219512195121951,38,0.08139534883720931,1.638621193742682,2.517062187966679
puntos base,2,81,28,191,0.006666957747864109,37,0.78125,16,0.4024390243902439,28,0.06025369978858351,3.170937774415381,1.675786926231374
de una,2,80,36,110,0.005275253100987327,17,0.3645833333333333,15,0.3780487804878049,48,0.10253699788583509,1.5584508450586985,1.5855891172597958
respecto de,2,80,36,139,0.005936578408545645,15,0.3229166666666667,6,0.15853658536585366,59,0.12579281183932348,1.3386258237353228,0.14608700608930153
evolucion,1,79,35,103,0.005367932890357455,21,0.4479166666666667,14,0.35365853658536583,44,0.09408033826638477,1.9737525500045914,1.4893738020004925
expectativas de,2,79,32,141,0.004866163575444173,20,0.4270833333333333,17,0.4268292682926829,42,0.08985200845665962,1.880586756196038,1.8283145406932502
menor,1,79,34,157,0.0057739401978294455,12,0.2604166666666667,15,0.3780487804878049,52,0.1109936575052854,0.9848931076097919,1.607784863373992
todo,1,79,33,111,0.0051455490244080955,19,0.40625,13,0.32926829268292684,47,0.10042283298097252,1.7843914964735517,1.36442087507265
a lo,2,78,33,88,0.0055390625792697355,10,0.21875,16,0.4024390243902439,52,0.1109936575052854,0.7121378547041315,1.7434256431067374
estos,1,78,35,104,0.005199502711075655,18,0.3854166666666667,15,0.3780487804878049,45,0.09619450317124736,1.7084426432402533,1.6303274320250802
hacia,1,78,30,111,0.005451849113533118,11,0.23958333333333334,16,0.4024390243902439,51,0.10887949260042283,0.86459887389208,1.7434256431067374
hasta,1,78,35,107,0.005399914777307168,17,0.3645833333333333,13,0.32926829268292684,48,0.10253699788583509,1.6046210264916243,1.386280309036389
la politica monetaria,3,78,31,124,0.005061600258417302,28,0.59375,16,0.4024390243902439,34,0.07293868921775898,2.592531046298845,1.7434256431067374
politica monetaria en,3,78,33,145,0.006091384840747412,29,0.6145833333333334,18,0.45121951219512196,31,0.06659619450317125,2.6711389441681295,1.955405936764726
que en el,3,78,33,103,0.005627088837107021,17,0.3645833333333333,14,0.35365853658536583,47,0.10042283298097252,1.6046210264916243,1.5115695481146887
25,1,77,24,157,0.005569302017158403,39,0.8229166666666666,13,0.32926829268292684,25,0.05391120507399577,3.4548467223680994,1.4084760551505853
bastante,1,77,37,117,0.005888785079369452,11,0.23958333333333334,10,0.25609756097560976,56,0.11945031712473574,0.8861320354417213,0.9803176341383001
efectos,1,77,32,117,0.005720762342064953,14,0.3020833333333333,13,0.32926829268292684,50,0.10676532769556026,1.287148823241304,1.4084760551505853
niveles,1,77,35,132,0.005790996836392034,17,0.3645833333333333,9,0.23170731707317074,51,0.10887949260042283,1.6282722945562698,0.8147112388934297
ultimos,1,77,33,113,0.0053651905746423725,15,0.3229166666666667,11,0.2804878048780488,51,0.10887949260042283,1.406264540610686,1.1330953289661945
hace presente,2,76,36,94,0.005927727463317616,12,0.2604166666666667,11,0.2804878048780488,53,0.113107822410148,1.0504814492373686,1.1549547629299337
porque,1,76,29,91,0.006961925277699046,13,0.28125,5,0.13414634146341464,58,0.12367864693446089,1.1840553302772008,-0.035623909730721375
y de,2,76,32,116,0.004668702893429064,15,0.3229166666666667,14,0.35365853658536583,47,0.10042283298097252,1.4295343199335333,1.557012518875856
condiciones,1,75,32,140,0.004999957655092165,20,0.4270833333333333,18,0.45121951219512196,37,0.07928118393234672,1.9809886531538756,2.0287791230949455
consumo,1,75,31,133,0.005764748549512316,8,0.17708333333333334,12,0.3048780487804878,55,0.11733615221987315,0.4284997590854065,1.3199873114129295
de politica monetaria en,4,75,32,137,0.005962625532870266,27,0.5729166666666666,18,0.45121951219512196,30,0.06448202959830866,2.59929938622343,2.0287791230949455
el ultimo,2,75,32,107,0.004532369034608914,16,0.34375,17,0.4268292682926829,42,0.08985200845665962,1.567428870936408,1.9237341057719326
en que,2,75,36,84,0.004787636764130396,17,0.3645833333333333,10,0.25609756097560976,48,0.10253699788583509,1.6767708122474598,1.023710229651681
precios de,2,75,37,122,0.004894848503141847,20,0.4270833333333333,12,0.3048780487804878,43,0.0919661733615222,1.9809886531538756,1.3199873114129295
banco central,2,74,28,113,0.006114141488020353,21,0.4479166666666667,15,0.3780487804878049,38,0.08139534883720931,2.102650283186849,1.7241943554893027
crecimiento de,2,74,26,133,0.005315822859794962,16,0.34375,10,0.25609756097560976,48,0.10253699788583509,1.5918819146609469,1.0459059757658768
petroleo,1,74,26,119,0.0063470248907710036,17,0.3645833333333333,8,0.2073170731707317,49,0.10465116279069768,1.701645480886489,0.6969962141595206
su opinion,2,73,32,102,0.005594008382494296,19,0.40625,14,0.35365853658536583,40,0.08562367864693446,1.9350704089712198,1.6279790402299994
tendencia,1,73,29,125,0.004709814616632633,20,0.4270833333333333,11,0.2804878048780488,42,0.08985200845665962,2.0339375331028346,1.2225934798052969
a su,2,72,38,105,0.005244572282852609,21,0.4479166666666667,11,0.2804878048780488,40,0.08562367864693446,2.1576167424047776,1.245863259128144
efecto,1,72,33,109,0.005755675373307632,9,0.19791666666666666,6,0.15853658536585366,57,0.12156448202959831,0.6770953415573174,0.3099730910502736
en su opinion,3,72,32,98,0.005492844792123069,19,0.40625,14,0.35365853658536583,39,0.08350951374207188,1.9617877473469993,1.6524320839545383
es que,2,72,30,87,0.006763818304706161,9,0.19791666666666666,10,0.25609756097560976,53,0.113107822410148,0.6770953415573174,1.091348946527044
esa,1,72,35,94,0.00632647213563386,15,0.3229166666666667,10,0.25609756097560976,47,0.10042283298097252,1.526558774328398,1.091348946527044
particular,1,72,35,107,0.005339632835243762,16,0.34375,10,0.25609756097560976,46,0.09830866807610994,1.6420676718291636,1.091348946527044
que si,2,72,33,92,0.005903121772223952,15,0.3229166666666667,9,0.23170731707317074,48,0.10253699788583509,1.526558774328398,0.9240586350817905
rodrigo,1,72,32,88,0.009589515398871427,4,0.09375,3,0.08536585365853659,65,0.13847780126849896,-0.5102545666323163,-0.6467703422555324
siendo,1,72,36,100,0.005740531338957965,22,0.46875,8,0.2073170731707317,42,0.08985200845665962,2.251494128463778,0.7410513942374559
algunos,1,71,33,115,0.005202720793601469,15,0.3229166666666667,11,0.2804878048780488,45,0.09619450317124736,1.5518698628575855,1.2695145271927892
aunque,1,71,32,126,0.00424584733801613,21,0.4479166666666667,13,0.32926829268292684,37,0.07928118393234672,2.185905786836201,1.5493385909904347
caida,1,71,33,108,0.005742202269135479,2,0.052083333333333336,11,0.2804878048780488,58,0.12367864693446089,-1.379160462950247,1.2695145271927892
de la tasa,3,71,23,155,0.005653849270171351,24,0.5104166666666666,16,0.4024390243902439,31,0.06659619450317125,2.4627067506701583,1.9147940614187184
en torno,2,71,34,108,0.004683848365297953,18,0.3854166666666667,14,0.35365853658536583,39,0.08350951374207188,1.885838894113701,1.6773067525935677
estan,1,71,31,97,0.006298884011402737,16,0.34375,11,0.2804878048780488,44,0.09408033826638477,1.6678307678942454,1.2695145271927892
los ultimos,2,71,32,103,0.005234666521525049,13,0.28125,11,0.2804878048780488,47,0.10042283298097252,1.3023752974659621,1.2695145271927892
precio del,2,71,28,109,0.006216322040186939,14,0.3020833333333333,6,0.15853658536585366,51,0.10887949260042283,1.4303434590690947,0.33183252501401267
tipo,1,71,35,117,0.006238457856248061,10,0.21875,11,0.2804878048780488,50,0.10676532769556026,0.8676554323254183,1.2695145271927892
torno,1,71,34,108,0.004683848365297953,18,0.3854166666666667,14,0.35365853658536583,39,0.08350951374207188,1.885838894113701,1.6773067525935677
anual,1,70,32,200,0.005832661349325518,14,0.3020833333333333,14,0.35365853658536583,42,0.08985200845665962,1.4556545475982823,1.702617841122755
asimismo,1,70,33,93,0.004732338212352246,12,0.2604166666666667,8,0.2073170731707317,50,0.10676532769556026,1.191343985077218,0.7864943649986231
en cuanto,2,70,30,88,0.005249410304470666,9,0.19791666666666666,8,0.2073170731707317,53,0.113107822410148,0.7232655229902435,0.7864943649986231
informacion,1,70,27,108,0.0054184656538217345,13,0.28125,13,0.32926829268292684,44,0.09408033826638477,1.3272499661049912,1.5742132596294642
la evolucion,2,70,35,92,0.004930749143437383,20,0.4270833333333333,10,0.25609756097560976,40,0.08562367864693446,2.117193036752187,1.1382699939145366
manera,1,70,29,99,0.0050193002626803766,12,0.2604166666666667,10,0.25609756097560976,48,0.10253699788583509,1.191343985077218,1.1382699939145366
menciona,1,70,32,112,0.004893406808929133,11,0.23958333333333334,13,0.32926829268292684,46,0.09830866807610994,1.0465967076349671,1.5742132596294642
opciones,1,70,33,86,0.005688986830236509,17,0.3645833333333333,13,0.32926829268292684,40,0.08562367864693446,1.8056685454297174,1.5742132596294642
parece,1,70,26,102,0.005756110985728543,13,0.28125,18,0.45121951219512196,39,0.08350951374207188,1.3272499661049912,2.160023656373198
que esta,2,70,29,80,0.005873710142777471,12,0.2604166666666667,10,0.25609756097560976,48,0.10253699788583509,1.191343985077218,1.1382699939145366
sobre la,2,70,33,98,0.004802857645739754,19,0.40625,9,0.23170731707317074,42,0.08985200845665962,2.016754206564928,0.9702288165147166
en este,2,69,31,102,0.004848653292163233,16,0.34375,16,0.4024390243902439,37,0.07928118393234672,1.7207796478432045,1.9677429413676775
estima que,2,69,32,90,0.004802765545866335,19,0.40625,11,0.2804878048780488,39,0.08350951374207188,2.0450432509963514,1.3180130448839793
proyeccion,1,69,27,97,0.006591151199746,9,0.19791666666666666,6,0.15853658536585366,54,0.11522198731501057,0.7469167910548888,0.3765708397792972
aumento de,2,68,28,96,0.004459897422832391,20,0.4270833333333333,13,0.32926829268292684,35,0.07505285412262157,2.175491677316854,1.6252874442237335
aun,1,68,29,96,0.004389421362941376,20,0.4270833333333333,9,0.23170731707317074,39,0.08350951374207188,2.175491677316854,1.017925558546013
corto,1,68,33,110,0.005107180106984046,16,0.34375,13,0.32926829268292684,39,0.08350951374207188,1.7480011165782288,1.6252874442237335
el crecimiento,2,68,26,114,0.004502444251246685,15,0.3229166666666667,11,0.2804878048780488,42,0.08985200845665962,1.6305818388716262,1.3428877135230088
las expectativas de,3,68,31,108,0.004211199195428737,19,0.40625,17,0.4268292682926829,32,0.06871035940803383,2.0738981136685366,2.107598298172119
las proyecciones,2,68,29,109,0.004760819346546141,16,0.34375,9,0.23170731707317074,43,0.0919661733615222,1.7480011165782288,1.017925558546013
las tasas,2,68,27,124,0.005676117872781174,11,0.23958333333333334,12,0.3048780487804878,45,0.09619450317124736,1.0959244199985356,1.4884930357699078
medidas,1,68,32,104,0.004756202701897432,18,0.3854166666666667,8,0.2073170731707317,42,0.08985200845665962,1.969094397763053,0.8334154123861155
riesgos,1,68,33,107,0.004544853187128205,19,0.40625,15,0.3780487804878049,34,0.07293868921775898,2.0738981136685366,1.877545132396099
actual,1,67,34,97,0.004399325336443789,21,0.4479166666666667,15,0.3780487804878049,31,0.06659619450317125,2.3049584584799647,1.9047666011311233
del banco,2,67,29,95,0.005223091243844595,24,0.5104166666666666,10,0.25609756097560976,33,0.0708245243128964,2.5896188631523778,1.211643180244756
gerente de division estudios,4,67,34,88,0.00826224480910208,4,0.09375,1,0.036585365853658534,62,0.1321353065539112,-0.4009071704439557,-1.8055041263696625
la baja,2,67,30,105,0.005067237521463218,7,0.15625,10,0.25609756097560976,50,0.10676532769556026,0.40587987321982194,1.211643180244756
lo que se,3,67,28,84,0.0055615466640953695,8,0.17708333333333334,10,0.25609756097560976,49,0.10465116279069768,0.6104975928282939,1.211643180244756
los precios de,3,67,33,94,0.003991569096838248,19,0.40625,12,0.3048780487804878,36,0.07716701902748414,2.1033418915610187,1.5142561318349896
manifiesta,1,67,37,84,0.004628501042262972,14,0.3020833333333333,13,0.32926829268292684,40,0.08562367864693446,1.5343665236123232,1.651518985796913
marfan,1,67,32,104,0.008512199380764912,6,0.13541666666666666,6,0.15853658536585366,55,0.11733615221987315,0.1757777276877502,0.4227410212122232
menos,1,67,28,93,0.004899558573284439,13,0.28125,10,0.25609756097560976,44,0.09408033826638477,1.40455569227244,1.211643180244756
primer,1,67,31,104,0.004992973492987508,16,0.34375,7,0.18292682926829268,44,0.09408033826638477,1.775746107061133,0.6528431667442949
que a,2,67,36,83,0.004864369854758017,10,0.21875,13,0.32926829268292684,44,0.09408033826638477,0.964679886720283,1.651518985796913
anos,1,66,28,97,0.0055459535301778645,8,0.17708333333333334,3,0.08536585365853659,55,0.11733615221987315,0.634950636552833,-0.5165139563041908
cifras,1,66,29,97,0.004861024032527767,16,0.34375,8,0.2073170731707317,42,0.08985200845665962,1.8040351514925566,0.8819139300773056
consejo,1,66,34,118,0.006625778412756711,18,0.3854166666666667,10,0.25609756097560976,38,0.08139534883720931,2.02739303832772,1.2369542687739434
empleo,1,66,34,112,0.006253942888095181,12,0.2604166666666667,5,0.13414634146341464,49,0.10465116279069768,1.2935243798836964,0.18173292170842845
otra,1,66,32,81,0.004231279972610001,16,0.34375,9,0.23170731707317074,41,0.08773784355179703,1.8040351514925566,1.067253270909581
para la,2,66,34,108,0.0045285429439003546,18,0.3854166666666667,13,0.32926829268292684,35,0.07505285412262157,2.02739303832772,1.6782363241726925
relacion,1,66,29,76,0.0061876366383189895,3,0.07291666666666667,6,0.15853658536585366,57,0.12156448202959831,-0.7634772498286637,0.4463922892768685
del petroleo,2,65,26,94,0.005395936932054575,15,0.3229166666666667,8,0.2073170731707317,42,0.08985200845665962,1.7138373425209785,0.906788598716335
dinamismo,1,65,31,103,0.004135624720321859,19,0.40625,10,0.25609756097560976,36,0.07716701902748414,2.164095922640115,1.262717364839025
embargo,1,65,31,89,0.004123091457666767,17,0.3645833333333333,13,0.32926829268292684,35,0.07505285412262157,1.9472226896437366,1.7054577929077168
informe,1,65,19,121,0.005360351071999864,20,0.4270833333333333,5,0.13414634146341464,40,0.08562367864693446,2.2676098793052852,0.20538418977307366
mercados,1,65,33,110,0.0049917223095478904,11,0.23958333333333334,10,0.25609756097560976,44,0.09408033826638477,1.1732301461659846,1.262717364839025
otros,1,65,33,83,0.004754368063856713,15,0.3229166666666667,7,0.18292682926829268,43,0.0919661733615222,1.7138373425209785,0.7013416844354848
presente que,2,65,31,74,0.0050184610079146005,13,0.28125,10,0.25609756097560976,42,0.08985200845665962,1.4584944993832438,1.262717364839025
sin embargo,2,65,31,89,0.004123091457666767,17,0.3645833333333333,13,0.32926829268292684,35,0.07505285412262157,1.9472226896437366,1.7054577929077168
terminos,1,65,39,83,0.004983209168506214,9,0.19791666666666666,8,0.2073170731707317,48,0.10253699788583509,0.8456010659142956,0.906788598716335
tipo de,2,65,34,106,0.005751363539179233,9,0.19791666666666666,10,0.25609756097560976,46,0.09830866807610994,0.8456010659142956,1.262717364839025
al alza,2,64,32,90,0.005021253663937614,15,0.3229166666666667,5,0.13414634146341464,44,0.09408033826638477,1.7426922051931637,0.22942966373972473
asi,1,64,34,86,0.004253955499739726,11,0.23958333333333334,7,0.18292682926829268,46,0.09830866807610994,1.199947484541764,0.7262163530745143
corto plazo,2,64,32,99,0.004937115449859607,15,0.3229166666666667,13,0.32926829268292684,36,0.07716701902748414,1.7426922051931637,1.733202783390621
cual,1,64,35,82,0.005522076256465229,8,0.17708333333333334,12,0.3048780487804878,44,0.09408033826638477,0.6851363937210496,1.594426480518973
durante,1,64,32,101,0.0046170156503672274,12,0.2604166666666667,6,0.15853658536585366,46,0.09830866807610994,1.3474631869945002,0.49489080696805837
externo,1,64,35,88,0.0038270230464001647,19,0.40625,15,0.3780487804878049,30,0.06448202959830866,2.19546009354945,1.9896554987176365
inversion,1,64,29,112,0.0051001369796545935,12,0.2604166666666667,11,0.2804878048780488,41,0.08773784355179703,1.3474631869945002,1.446910778066237
macroeconomico,1,64,29,81,0.00559622789873229,4,0.09375,7,0.18292682926829268,53,0.113107822410148,-0.3310857209463841,0.7262163530745143
mantener la,2,64,32,108,0.004876344493268419,14,0.3020833333333333,20,0.5,30,0.06448202959830866,1.6176220272616753,2.5466343820620567
ministro,1,64,27,94,0.0077431908321729855,8,0.17708333333333334,8,0.2073170731707317,48,0.10253699788583509,0.6851363937210496,0.9320996872455224
normalizacion,1,64,21,113,0.004659876288848443,30,0.6354166666666666,12,0.3048780487804878,22,0.04756871035940803,3.240065395670615,1.594426480518973
sido,1,64,32,84,0.00454290666774611,13,0.28125,11,0.2804878048780488,40,0.08562367864693446,1.486239489866148,1.446910778066237
