intervencion_id,meeting_id,fecha,actor,cargo,texto,anio,flag_texto_danado,topico_humano,keywords_humano,orden_habla,subindice
RPM-2015-04-16:6726:1,RPM-2015-04-16,2015-04-16,Sebastián Claro Edwards,Consejero,"El Consejero señor Sebastián Claro solicita se precise si se dispone de alguna información relevante que ayude a mapear las cifras de maquinaria y equipos por tipo de maquinaria y sector al que pertenecen. Lo expresado, con el objetivo de establecer si estas cifras reflejan una tendencia o responden a episodios puntuales.",2015,False,debate,debate,6726,1
RPM-2015-04-16:6727:1,RPM-2015-04-16,2015-04-16,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,"El señor Miguel Fuentes señala que si se desestima el dato coyuntural de la internación de aeronaves de fines del año 2014, comentado en Reuniones anteriores, el indicador resulta ser bastante estable. Agrega que en lo reciente, las estimaciones de crecimiento de este componente incluyen la internación de turbinas para proyectos de generación eléctrica, que es un dato coyuntural y que explica parte importante de las estimaciones, pero que al excluirla, el panorama para esta variable resulta ser poco optimista. En términos de la proyección del PIB, informa que el crecimiento del primer trimestre se ha corregido a la baja en forma muy marginal, desde un 2,26% proyectado en el IPoM a 2,21%. En cuanto a los componentes del PIB, indica que el sector recursos naturales se ha revisado a la baja, principalmente por minería.",2015,False,mercado_laboral,mercado_laboral,6727,1
RPM-2015-04-16:6727:2,RPM-2015-04-16,2015-04-16,Sebastián Claro Edwards,Consejero,"El Consejero Sebastián Claro observa que la revisión de la proyección del PIB es marginal, a pesar de que recursos naturales se corrige a la baja en 8 puntos porcentuales y que la proyección del PIB Resto se mantiene frente a lo consignado en el último IPoM.",2015,False,mercado_laboral,mercado_laboral,6727,2
RPM-2015-04-16:6727:3,RPM-2015-04-16,2015-04-16,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,"El señor Miguel Fuentes aclara que dicho ajuste es marginal debido a las diferencias de ponderación de estos sectores sobre el PIB total, de 77% tratándose del sector Resto y de 14% en el caso de recursos naturales. Añade que durante los meses de febrero y marzo se observaron importaciones de diésel muy dinámicas, que también contribuyeron a atenuar la caída del sector recursos naturales. Hace presente que el IMACEC crecería en torno a 1,6% anual en el mes de marzo, cifra inferior al 2% estimado en la Reunión previa, y que dicha corrección incorpora el efecto de los temporales, compensada en parte por el sector Resto. Hace notar que esta visión es más pesimista que la entregada por los modelos de corto plazo, debido a que estos tienen una alta sensibilidad a variables presentes en esta coyuntura, como el aumento del IMCE y las cifras de generación eléctrica del Sistema Interconectado Central. En términos de la evolución del mercado laboral, consigna que la tasa de desempleo disminuye marginalmente, pese a que la tasa de creación de empleo asalariado fue la más baja desde la existencia de la Nueva Encuesta Nacional de Empleo, NENE. Manifiesta que en términos sectoriales, el panorama es similar al de meses anteriores, con un empleo asalariado privado que continúa débil en los sectores asociados al ciclo, en particular construcción e industria, y en menor medida minería. Asimismo, informa que la creación de empleo privado se mantiene negativa, en especial si se excluye el sector agrícola, que arrastra un efecto base importante por las heladas del año anterior; y que las solicitudes de seguros de cesantía crecen a tasas del orden de 15% anual, lo que anticiparía incrementos futuros en la tasa de desempleo. Con respecto a los salarios nominales, hace notar que en el mes de febrero, el crecimiento anualizado resultó inferior a su patrón histórico, estabilizándose en un nivel algo superior a 7%, en línea con el índice de Remuneraciones, IREM, y el índice de Costo de Mano de Obra, CMO.",2015,False,mercado_laboral,mercado_laboral,6727,3
RPM-2015-04-16:6728:1,RPM-2015-04-16,2015-04-16,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,"El Gerente de Análisis Macroeconómico prosigue con su presentación, refiriéndose al mercado financiero. Expresa que el tipo de cambio se apreció 3,5% desde la Reunión anterior, en línea con sus fundamentales, y que la reciente apreciación del peso hasta niveles de $612 no se condice con las expectativas de mercado para su valor de largo plazo. En efecto, las encuestas EEE y EOF sitúan dicho valor en torno a $625, mientras que algunos analistas lo ubican en torno a $640.",2015,False,mercados_financieros,mercados_financieros,6728,1
RPM-2015-04-16:6729:1,RPM-2015-04-16,2015-04-16,Sebastián Claro Edwards,Consejero,"El Consejero señor Sebastián Claro consulta si es posible incorporar información de forwards a 1 año sobre tipo de cambio en el gráfico que se contiene al lado izquierdo de la lámina N° 44 de la presentación, con el fin de compararla con las expectativas del mercado.",2015,False,mercados_financieros,mercados_financieros,6729,1
RPM-2015-04-16:6730:1,RPM-2015-04-16,2015-04-16,Beltrán de Ramón Acevedo,Gerente de División Operaciones Financieras,"El señor Beltrán de Ramón señala que los forwards reflejan el diferencial de tasas esperado, no así las expectativas de tipo de cambio.",2015,False,mercados_financieros,mercados_financieros,6730,1
RPM-2015-04-16:6730:2,RPM-2015-04-16,2015-04-16,Claudio Soto Gamboa,Asesor del Ministerio de Hacienda,"El Asesor Macroeconómico del Ministerio de Hacienda señor Claudio Soto expresa que el dato spot es el mejor predictor del tipo de cambio futuro, y que se debe ser cautelosos con la información que entregan las encuestas, porque responde a timings distintos.",2015,False,mercados_financieros,mercados_financieros,6730,2
RPM-2015-04-16:6730:3,RPM-2015-04-16,2015-04-16,Alberto Naudon Dell'Oro,Gerente de División Estudios,El señor Alberto Naudon hace presente que los puntos forward reflejan básicamente el diferencial de tasas hoy día más que una expectativa del valor del tipo de cambio en el futuro. Añade que existe consenso en el mercado en cuanto a que la apreciación que estamos viendo en estos días sería de carácter temporal.,2015,False,mercados_financieros,mercados_financieros,6730,3
RPM-2015-04-16:6731:1,RPM-2015-04-16,2015-04-16,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,"El señor Miguel Fuentes retoma su exposición e informa que al cierre estadístico de esta Reunión, el tipo de cambio real se ubicó en 93, explicado en parte por la menor inflación internacional, medida por el índice de Precios Externos relevantes para Chile, IPE; y que frente a la mayoría de los grupos de comparación exhibió una apreciación, a excepción de las economías emergentes que incluyen a Rusia, que ha sufrido una crisis financiera y ha mostrado alta volatilidad en el pasado reciente. En materia de inflación, señala que la inflación anual del IPC se desacelera a mayor velocidad que la inflación subyacente, y que otras medidas de tendencia se siguen desacelerando moderadamente, en línea con lo esperado al cierre del IPoM. Expresa que dicha visión es coherente con el registro de inflación del mes de marzo, que se situó en 0,63%, inferior a la proyección interna de 0,82%. Agrega que la inflación SAE mostró sorpresas en bienes y servicios, que se compensaron y llevaron a que el dato efectivo estuviera en línea con la proyección interna. Alimentos resto, en tanto, concentró la mayor parte de la sorpresa de proyección, en particular, la caída de los precios de productos derivados de la carne de vacuno y la caída inesperada del precio del pan. Respecto de la sorpresa negativa registrada en carnes, hace notar que es la más alta desde el año 2005. Esta se asociaría a factores coyunturales derivados de la sequía, que han provocado un aumento en la faena de bovinos en el sur del país por la falta de alimento, y también a la caída de los precios internacionales, medidos por el indicador FAO carnes, lo que, en conjunto, sugiere que este precio se mantendría contenido e incluso a la baja en los próximos meses. En cuanto a la sorpresa negativa del precio del pan, informa que según el último reporte del INE, el precio internacional del trigo estaría muy fluctuante y creciendo a tasas negativas, lo que no se condice con el precio de la harina de productores nacionales reflejado en el Índice de Precios al Productor, IPP, que se observa bastante más estable. Con todo, a su juicio, no se observan cambios relevantes en los fundamentos de largo plazo que determinen una trayectoria distinta de la estimada para el precio de este alimento. Menciona que los precios esperados de combustibles se han corregido a la baja por la apreciación del tipo de cambio nominal, que supera el alza de los precios internacionales de combustibles, y por un cambio en los parámetros del MEPCO. A este respecto, precisa que esta modificación permite mantener por más tiempo la incidencia de los bajos precios del petróleo registrados a comienzos de año, al aumentar a 26 semanas el número de precios pasados del petróleo Brent que se considera en el cálculo de la paridad intermedia.",2015,False,mercados_financieros,mercados_financieros,6731,1
