intervencion_id,fecha,actor,etiqueta,es_relevante,pred,score_pred,fold
RPM-2010-11-16:3556:1,2010-11-16,Claudio Soto Gamboa,neutral,1,neutral,-0.0263,2
RPM-2010-11-16:3567:1,2010-11-16,José De Gregorio Rebeco,neutral,1,neutral,-0.0334,2
RPM-2010-11-16:3568:2,2010-11-16,José De Gregorio Rebeco,neutral,1,neutral,-0.1110,2
RPM-2010-11-16:3569:1,2010-11-16,Enrique Marshall Rivera,hawkish,1,neutral,-0.1366,2
RPM-2010-11-16:3572:1,2010-11-16,José De Gregorio Rebeco,neutral,0,neutral,0.0000,2
RPM-2010-11-16:3572:2,2010-11-16,José De Gregorio Rebeco,neutral,0,neutral,0.0000,2
RPM-2010-12-16:3598:1,2010-12-16,Manuel Marfán Lewis,neutral,1,neutral,-0.0287,3
RPM-2010-12-16:3622:1,2010-12-16,Sebastián Claro Edwards,neutral,1,neutral,0.0001,3
RPM-2010-12-16:3626:1,2010-12-16,José De Gregorio Rebeco,neutral,1,neutral,0.0000,3
RPM-2011-01-13:3651:1,2011-01-13,José De Gregorio Rebeco,neutral,1,neutral,-0.0617,2
RPM-2011-01-13:3656:3,2011-01-13,Sergio Lehmann Beresi,neutral,1,neutral,-0.0079,2
RPM-2011-01-13:3659:1,2011-01-13,Luis Óscar Herrera Barriga,neutral,1,neutral,0.0128,2
RPM-2011-01-13:3672:1,2011-01-13,Sebastián Claro Edwards,neutral,1,neutral,-0.0146,2
RPM-2011-01-13:3698:1,2011-01-13,José De Gregorio Rebeco,neutral,1,neutral,-0.0402,2
RPM-2011-01-13:3717:1,2011-01-13,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,2
RPM-2011-02-17:3731:1,2011-02-17,Sergio Lehmann Beresi,neutral,1,neutral,-0.0810,2
RPM-2011-02-17:3739:1,2011-02-17,Beltrán de Ramón Acevedo,neutral,1,neutral,0.0038,2
RPM-2011-02-17:3765:1,2011-02-17,Rodrigo Cerda Norambuena,neutral,1,neutral,-0.0463,2
RPM-2011-02-17:3780:1,2011-02-17,Claudio Soto Gamboa,neutral,1,neutral,-0.0110,2
RPM-2011-02-17:3781:1,2011-02-17,Sebastián Claro Edwards,neutral,1,neutral,-0.0199,2
RPM-2011-02-17:3784:1,2011-02-17,Claudio Soto Gamboa,neutral,1,neutral,-0.0467,2
RPM-2011-02-17:3800:1,2011-02-17,Claudio Soto Gamboa,neutral,1,neutral,-0.0459,2
RPM-2011-02-17:3808:1,2011-02-17,Rodrigo Vergara Montes,hawkish,1,dovish,-0.0014,2
RPM-2011-02-17:3810:1,2011-02-17,Sebastián Claro Edwards,hawkish,1,dovish,-0.1001,2
RPM-2011-02-17:3813:1,2011-02-17,Manuel Marfán Lewis,hawkish,1,hawkish,0.0618,2
RPM-2011-02-17:3813:3,2011-02-17,Consejo del Banco Central de Chile,hawkish,1,hawkish,0.2912,2
RPM-2011-03-17:3831:1,2011-03-17,Sebastián Claro Edwards,neutral,1,neutral,-0.0826,2
RPM-2011-03-17:3833:1,2011-03-17,Sebastián Claro Edwards,neutral,1,neutral,-0.0619,2
RPM-2011-03-17:3852:1,2011-03-17,Sebastián Claro Edwards,neutral,1,neutral,-0.0666,2
RPM-2011-03-17:3862:1,2011-03-17,José De Gregorio Rebeco,neutral,1,neutral,-0.0376,2
RPM-2011-03-17:3881:4,2011-03-17,José De Gregorio Rebeco,neutral,0,neutral,0.0000,2
RPM-2011-03-17:3889:2,2011-03-17,José De Gregorio Rebeco,hawkish,1,hawkish,0.2498,2
RPM-2011-04-12:3958:1,2011-04-12,Claudio Soto Gamboa,neutral,1,neutral,-0.0311,2
RPM-2011-04-12:3966:1,2011-04-12,Sebastián Claro Edwards,hawkish,1,dovish,-0.1711,2
RPM-2011-05-12:4012:1,2011-05-12,Sergio Lehmann Beresi,neutral,1,neutral,0.0054,2
RPM-2011-05-12:4020:1,2011-05-12,Claudio Soto Gamboa,neutral,1,neutral,-0.0837,2
RPM-2011-05-12:4021:1,2011-05-12,Rodrigo Vergara Montes,neutral,1,neutral,-0.0895,2
RPM-2011-05-12:4032:1,2011-05-12,Claudio Soto Gamboa,neutral,1,neutral,-0.0345,2
RPM-2011-05-12:4033:1,2011-05-12,Rodrigo Vergara Montes,neutral,1,neutral,-0.0120,2
RPM-2011-05-12:4036:1,2011-05-12,Manuel Marfán Lewis,neutral,1,neutral,-0.0259,2
RPM-2011-05-12:4044:1,2011-05-12,José De Gregorio Rebeco,neutral,0,neutral,0.0000,2
RPM-2011-05-12:4045:1,2011-05-12,Beltrán de Ramón Acevedo,hawkish,1,hawkish,0.3671,2
RPM-2011-06-14:4073:1,2011-06-14,Sergio Lehmann Beresi,neutral,1,neutral,-0.0261,2
RPM-2011-06-14:4073:2,2011-06-14,Sebastián Claro Edwards,neutral,1,neutral,-0.0980,2
RPM-2011-06-14:4084:1,2011-06-14,José De Gregorio Rebeco,neutral,1,neutral,0.0000,2
RPM-2011-06-14:4092:1,2011-06-14,Claudio Soto Gamboa,neutral,1,neutral,-0.0323,2
RPM-2011-06-14:4098:1,2011-06-14,Claudio Soto Gamboa,neutral,1,neutral,-0.0181,2
RPM-2011-06-14:4110:1,2011-06-14,Rodrigo Vergara Montes,hawkish,1,dovish,-0.1354,2
RPM-2011-06-14:4114:1,2011-06-14,Enrique Marshall Rivera,hawkish,1,dovish,-0.1015,2
RPM-2011-06-14:4118:1,2011-06-14,Consejo del Banco Central de Chile,hawkish,1,hawkish,0.5093,2
RPM-2011-07-14:4160:1,2011-07-14,Manuel Marfán Lewis,neutral,0,neutral,-0.0181,3
RPM-2011-07-14:4162:1,2011-07-14,Sebastián Claro Edwards,neutral,1,neutral,-0.0457,3
RPM-2011-07-14:4187:1,2011-07-14,Sebastián Claro Edwards,neutral,1,neutral,-0.0029,3
RPM-2011-07-14:4189:1,2011-07-14,Manuel Marfán Lewis,neutral,1,neutral,-0.0542,3
RPM-2011-07-14:4202:1,2011-07-14,José De Gregorio Rebeco,neutral,0,neutral,0.0000,3
RPM-2011-07-14:4213:1,2011-07-14,Consejo del Banco Central de Chile,hawkish,1,hawkish,0.1066,3
RPM-2011-08-18:4216:1,2011-08-18,José De Gregorio Rebeco,neutral,0,neutral,0.0000,4
RPM-2011-08-18:4234:2,2011-08-18,Sergio Lehmann Beresi,neutral,1,neutral,-0.0126,4
RPM-2011-08-18:4252:2,2011-08-18,Rodrigo Vergara Montes,neutral,1,neutral,-0.0361,4
RPM-2011-08-18:4267:2,2011-08-18,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,4
RPM-2011-08-18:4267:3,2011-08-18,José De Gregorio Rebeco,neutral,0,neutral,0.0000,4
RPM-2011-08-18:4280:1,2011-08-18,Consejo del Banco Central de Chile,dovish,1,hawkish,0.2255,4
RPM-2011-09-15:4314:2,2011-09-15,José De Gregorio Rebeco,neutral,1,neutral,-0.0361,1
RPM-2011-09-15:4319:1,2011-09-15,Manuel Marfán Lewis,neutral,1,neutral,-0.0596,1
RPM-2011-09-15:4329:1,2011-09-15,Enrique Marshall Rivera,dovish,1,dovish,-0.0652,1
RPM-2011-09-15:4332:1,2011-09-15,José De Gregorio Rebeco,dovish,1,hawkish,0.0032,1
RPM-2011-09-15:4333:1,2011-09-15,José De Gregorio Rebeco,dovish,1,dovish,-0.2433,1
RPM-2011-10-13:4339:1,2011-10-13,Rodrigo Vergara Montes,neutral,1,neutral,-0.0369,5
RPM-2011-10-13:4341:1,2011-10-13,José De Gregorio Rebeco,neutral,1,neutral,-0.0628,5
RPM-2011-10-13:4342:3,2011-10-13,Luis Óscar Herrera Barriga,neutral,1,neutral,-0.0142,5
RPM-2011-10-13:4351:1,2011-10-13,Sergio Lehmann Beresi,neutral,1,neutral,-0.0277,5
RPM-2011-10-13:4361:1,2011-10-13,Claudio Soto Gamboa,neutral,1,neutral,-0.0582,5
RPM-2011-10-13:4366:3,2011-10-13,Claudio Soto Gamboa,neutral,1,neutral,-0.0235,5
RPM-2011-10-13:4372:1,2011-10-13,Claudio Soto Gamboa,neutral,1,neutral,-0.0543,5
RPM-2011-10-13:4380:1,2011-10-13,Claudio Soto Gamboa,neutral,1,neutral,-0.0303,5
RPM-2011-10-13:4384:1,2011-10-13,Manuel Marfán Lewis,neutral,1,neutral,-0.1102,5
RPM-2011-11-15:4410:1,2011-11-15,Manuel Marfán Lewis,neutral,1,neutral,-0.0037,5
RPM-2011-11-15:4420:1,2011-11-15,Sergio Lehmann Beresi,neutral,1,neutral,-0.0344,5
RPM-2011-11-15:4433:3,2011-11-15,Claudio Soto Gamboa,neutral,1,neutral,-0.0636,5
RPM-2011-11-15:4437:3,2011-11-15,Claudio Soto Gamboa,neutral,1,neutral,-0.0217,5
RPM-2011-11-15:4438:1,2011-11-15,Sebastián Claro Edwards,neutral,1,neutral,-0.0116,5
RPM-2011-12-13:4469:1,2011-12-13,Manuel Marfán Lewis,neutral,1,neutral,-0.0132,4
RPM-2011-12-13:4477:1,2011-12-13,Luis Óscar Herrera Barriga,neutral,1,neutral,0.0137,4
RPM-2011-12-13:4507:4,2011-12-13,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,4
RPM-2012-01-12:4520:1,2012-01-12,Rodrigo Vergara Montes,neutral,1,neutral,-0.0309,4
RPM-2012-01-12:4525:1,2012-01-12,Rodrigo Vergara Montes,neutral,1,neutral,-0.0080,4
RPM-2012-01-12:4531:2,2012-01-12,Rodrigo Vergara Montes,neutral,1,neutral,-0.0113,4
RPM-2012-01-12:4555:3,2012-01-12,Sebastián Claro Edwards,neutral,1,neutral,-0.0190,4
RPM-2012-02-14:4577:1,2012-02-14,Miguel Ricaurte Bermúdez,neutral,1,neutral,-0.1336,5
RPM-2012-02-14:4584:1,2012-02-14,Miguel Ricaurte Bermúdez,neutral,1,neutral,0.0182,5
RPM-2012-02-14:4586:1,2012-02-14,Sebastián Claro Edwards,neutral,1,neutral,-0.0163,5
RPM-2012-02-14:4611:1,2012-02-14,Manuel Marfán Lewis,neutral,1,neutral,0.0041,5
RPM-2012-02-14:4620:1,2012-02-14,Claudio Soto Gamboa,neutral,1,neutral,-0.0445,5
RPM-2012-02-14:4628:1,2012-02-14,Claudio Soto Gamboa,neutral,1,neutral,0.0056,5
RPM-2012-02-14:4633:1,2012-02-14,Beltrán de Ramón Acevedo,neutral,1,neutral,-0.0899,5
RPM-2012-02-14:4648:1,2012-02-14,Sebastián Claro Edwards,neutral,1,dovish,-0.0997,5
RPM-2012-03-15:4681:1,2012-03-15,Enrique Marshall Rivera,neutral,1,neutral,-0.0308,1
RPM-2012-03-15:4689:2,2012-03-15,Claudio Soto Gamboa,neutral,1,neutral,0.0358,1
RPM-2012-03-15:4697:1,2012-03-15,Claudio Soto Gamboa,neutral,1,neutral,-0.0260,1
RPM-2012-03-15:4701:1,2012-03-15,Claudio Soto Gamboa,neutral,1,neutral,-0.0250,1
RPM-2012-03-15:4706:2,2012-03-15,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,-0.0360,1
RPM-2012-03-15:4720:1,2012-03-15,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2012-03-15:4721:1,2012-03-15,Luis Óscar Herrera Barriga,neutral,1,hawkish,0.1010,1
RPM-2012-04-17:4743:1,2012-04-17,Sergio Lehmann Beresi,neutral,1,neutral,-0.0309,2
RPM-2012-04-17:4749:1,2012-04-17,Rodrigo Vergara Montes,neutral,1,neutral,-0.0310,2
RPM-2012-04-17:4770:1,2012-04-17,Sebastián Claro Edwards,neutral,1,neutral,-0.0097,2
RPM-2012-04-17:4771:1,2012-04-17,Beltrán de Ramón Acevedo,neutral,1,neutral,0.0130,2
RPM-2012-04-17:4778:3,2012-04-17,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,2
RPM-2012-04-17:4779:1,2012-04-17,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,2
RPM-2012-04-17:4788:2,2012-04-17,Rodrigo Vergara Montes,neutral,0,dovish,-0.4732,2
RPM-2012-04-17:4790:2,2012-04-17,Consejo del Banco Central de Chile,neutral,1,dovish,-0.4122,2
RPM-2012-05-17:4793:1,2012-05-17,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2012-05-17:4822:1,2012-05-17,Sebastián Claro Edwards,neutral,1,neutral,-0.0007,1
RPM-2012-06-14:4863:1,2012-06-14,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,3
RPM-2012-06-14:4890:1,2012-06-14,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,3
RPM-2012-06-14:4897:1,2012-06-14,Manuel Marfán Lewis,neutral,1,dovish,-0.0128,3
RPM-2012-07-12:4901:1,2012-07-12,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2012-07-12:4903:2,2012-07-12,Sergio Lehmann Beresi,neutral,1,neutral,-0.0411,1
RPM-2012-07-12:4924:1,2012-07-12,Luis Óscar Herrera Barriga,neutral,1,neutral,0.0126,1
RPM-2012-07-12:4959:1,2012-07-12,Luis Óscar Herrera Barriga,neutral,1,dovish,-0.0474,1
RPM-2012-07-12:4973:2,2012-07-12,Rodrigo Vergara Montes,neutral,1,neutral,0.0000,1
RPM-2012-08-16:4976:1,2012-08-16,Sergio Lehmann Beresi,neutral,1,neutral,-0.0882,1
RPM-2012-08-16:5012:1,2012-08-16,Manuel Marfán Lewis,neutral,1,neutral,-0.0479,1
RPM-2012-08-16:5030:1,2012-08-16,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2012-08-16:5039:2,2012-08-16,Rodrigo Vergara Montes,neutral,1,neutral,0.0000,1
RPM-2012-09-13:5060:1,2012-09-13,Enrique Marshall Rivera,neutral,1,neutral,-0.0294,5
RPM-2012-09-13:5068:1,2012-09-13,Claudio Soto Gamboa,neutral,1,neutral,-0.0220,5
RPM-2012-09-13:5075:1,2012-09-13,Rodrigo Vergara Montes,neutral,1,neutral,-0.1218,5
RPM-2012-09-13:5086:1,2012-09-13,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,5
RPM-2012-09-13:5089:1,2012-09-13,Enrique Marshall Rivera,neutral,1,dovish,-0.2825,5
RPM-2012-10-18:5095:1,2012-10-18,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,4
RPM-2012-10-18:5110:1,2012-10-18,Sebastián Claro Edwards,neutral,1,neutral,0.0198,4
RPM-2012-10-18:5116:1,2012-10-18,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,-0.0564,4
RPM-2012-10-18:5123:1,2012-10-18,Claudio Soto Gamboa,neutral,1,neutral,-0.1135,4
RPM-2012-10-18:5141:1,2012-10-18,Enrique Marshall Rivera,neutral,1,neutral,-0.0465,4
RPM-2012-10-18:5141:2,2012-10-18,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,4
RPM-2012-10-18:5153:1,2012-10-18,Sebastián Claro Edwards,neutral,1,neutral,-0.1274,4
RPM-2012-10-18:5158:1,2012-10-18,Rodrigo Vergara Montes,neutral,1,neutral,-0.1401,4
RPM-2012-11-13:5207:3,2012-11-13,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,3
RPM-2012-11-13:5215:1,2012-11-13,Sebastián Claro Edwards,neutral,1,dovish,-0.2352,3
RPM-2012-12-13:5223:1,2012-12-13,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,1
RPM-2013-01-17:5279:2,2013-01-17,Sergio Lehmann Beresi,neutral,1,neutral,-0.0392,2
RPM-2013-01-17:5283:1,2013-01-17,Manuel Marfán Lewis,neutral,1,neutral,-0.0917,2
RPM-2013-01-17:5302:1,2013-01-17,Enrique Marshall Rivera,neutral,1,neutral,-0.1819,2
RPM-2013-01-17:5322:1,2013-01-17,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,-0.1340,2
RPM-2013-02-14:5350:1,2013-02-14,Rodrigo Vergara Montes,neutral,1,neutral,0.0000,3
RPM-2013-02-14:5358:1,2013-02-14,Rodrigo Vergara Montes,neutral,1,neutral,-0.0371,3
RPM-2013-02-14:5393:1,2013-02-14,Enrique Marshall Rivera,neutral,1,dovish,-0.2191,3
RPM-2013-02-14:5398:2,2013-02-14,Rodrigo Vergara Montes,neutral,1,neutral,0.0000,3
RPM-2013-03-14:5412:2,2013-03-14,Enrique Marshall Rivera,neutral,1,neutral,-0.0891,5
RPM-2013-03-14:5421:1,2013-03-14,Rodrigo Vergara Montes,neutral,1,neutral,-0.0325,5
RPM-2013-03-14:5430:1,2013-03-14,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,-0.1119,5
RPM-2013-04-11:5458:1,2013-04-11,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,-0.0111,3
RPM-2013-04-11:5489:1,2013-04-11,Claudio Soto Gamboa,neutral,1,neutral,-0.0293,3
RPM-2013-04-11:5492:1,2013-04-11,Manuel Marfán Lewis,neutral,1,neutral,-0.0435,3
RPM-2013-04-11:5498:1,2013-04-11,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,3
RPM-2013-04-11:5498:3,2013-04-11,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,3
RPM-2013-04-11:5499:1,2013-04-11,Luis Óscar Herrera Barriga,neutral,1,neutral,-0.1107,3
RPM-2013-04-11:5508:1,2013-04-11,Sebastián Claro Edwards,neutral,1,dovish,-0.2302,3
RPM-2013-05-16:5547:1,2013-05-16,Enrique Marshall Rivera,neutral,1,neutral,-0.1400,2
RPM-2013-05-16:5550:1,2013-05-16,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,2
RPM-2013-05-16:5566:2,2013-05-16,Rodrigo Vergara Montes,neutral,1,dovish,-0.5866,2
RPM-2013-06-13:5578:2,2013-06-13,Sergio Lehmann Beresi,neutral,1,neutral,-0.0105,2
RPM-2013-06-13:5599:1,2013-06-13,Claudio Soto Gamboa,neutral,1,neutral,-0.0275,2
RPM-2013-06-13:5626:1,2013-06-13,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,-0.2010,2
RPM-2013-06-13:5632:1,2013-06-13,Manuel Marfán Lewis,neutral,1,dovish,-0.4422,2
RPM-2013-07-11:5641:1,2013-07-11,Sergio Lehmann Beresi,neutral,1,neutral,-0.0888,3
RPM-2013-07-11:5646:1,2013-07-11,Sergio Lehmann Beresi,neutral,1,neutral,-0.0588,3
RPM-2013-08-13:5718:1,2013-08-13,Rodrigo Vergara Montes,neutral,1,neutral,0.0000,2
RPM-2013-08-13:5727:2,2013-08-13,Rodrigo Cerda Norambuena,neutral,1,neutral,-0.0414,2
RPM-2013-08-13:5738:2,2013-08-13,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,2
RPM-2013-08-13:5748:1,2013-08-13,Enrique Marshall Rivera,neutral,1,neutral,-0.0648,2
RPM-2013-08-13:5752:2,2013-08-13,Rodrigo Vergara Montes,neutral,1,dovish,-0.5866,2
RPM-2013-09-12:5757:1,2013-09-12,Sebastián Claro Edwards,neutral,1,neutral,-0.0173,1
RPM-2013-09-12:5812:3,2013-09-12,Consejo del Banco Central de Chile,neutral,1,dovish,-0.5112,1
RPM-2013-10-17:5837:1,2013-10-17,Sebastián Claro Edwards,neutral,1,neutral,-0.0072,4
RPM-2013-10-17:5844:1,2013-10-17,Luis Óscar Herrera Barriga,neutral,1,hawkish,0.0818,4
RPM-2013-10-17:5849:1,2013-10-17,Joaquín Vial Ruiz-Tagle,dovish,1,neutral,-0.0553,4
RPM-2013-10-17:5857:2,2013-10-17,Rodrigo Vergara Montes,dovish,1,dovish,-0.4240,4
RPM-2013-11-19:5861:1,2013-11-19,Sergio Lehmann Beresi,neutral,1,neutral,-0.0923,5
RPM-2013-11-19:5866:1,2013-11-19,Enrique Marshall Rivera,neutral,1,neutral,-0.0726,5
RPM-2013-11-19:5872:1,2013-11-19,Manuel Marfán Lewis,neutral,1,neutral,-0.0140,5
RPM-2013-11-19:5884:3,2013-11-19,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,5
RPM-2013-11-19:5900:1,2013-11-19,Manuel Marfán Lewis,dovish,1,dovish,-0.2292,5
RPM-2013-11-19:5901:1,2013-11-19,Manuel Marfán Lewis,dovish,1,dovish,-0.2221,5
RPM-2013-12-12:5908:1,2013-12-12,Sebastián Claro Edwards,neutral,0,neutral,-0.0560,1
RPM-2013-12-12:5913:1,2013-12-12,Sergio Lehmann Beresi,neutral,1,neutral,-0.0391,1
RPM-2013-12-12:5925:1,2013-12-12,Sebastián Claro Edwards,neutral,1,neutral,-0.0353,1
RPM-2013-12-12:5935:1,2013-12-12,Enrique Marshall Rivera,neutral,1,neutral,-0.0537,1
RPM-2013-12-12:5939:1,2013-12-12,Rodrigo Vergara Montes,neutral,1,neutral,-0.1772,1
RPM-2013-12-12:5942:1,2013-12-12,Luis Óscar Herrera Barriga,neutral,1,neutral,0.0639,1
RPM-2013-12-12:5942:2,2013-12-12,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2013-12-12:5945:1,2013-12-12,Luis Óscar Herrera Barriga,neutral,1,dovish,-0.2492,1
RPM-2013-12-12:5950:1,2013-12-12,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2014-01-16:5968:1,2014-01-16,Sergio Lehmann Beresi,neutral,1,neutral,-0.0300,4
RPM-2014-01-16:5971:1,2014-01-16,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,4
RPM-2014-01-16:5972:1,2014-01-16,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,0.0072,4
RPM-2014-01-16:5975:1,2014-01-16,Rodrigo Vergara Montes,neutral,1,neutral,-0.1119,4
RPM-2014-01-16:5990:1,2014-01-16,Luis Óscar Herrera Barriga,neutral,1,neutral,-0.0304,4
RPM-2014-01-16:5999:1,2014-01-16,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,4
RPM-2014-02-18:6015:4,2014-02-18,Miguel Ricaurte Bermúdez,neutral,1,neutral,-0.0404,4
RPM-2014-02-18:6041:1,2014-02-18,Claudio Soto Gamboa,dovish,1,dovish,-0.1206,4
RPM-2014-02-18:6055:1,2014-02-18,Rodrigo Vergara Montes,dovish,1,dovish,-0.4166,4
RPM-2014-02-18:6056:1,2014-02-18,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,4
RPM-2014-03-13:6063:1,2014-03-13,Enrique Marshall Rivera,neutral,1,neutral,-0.0349,4
RPM-2014-03-13:6087:1,2014-03-13,Miguel Fuentes Díaz,neutral,1,neutral,-0.0310,4
RPM-2014-03-13:6093:2,2014-03-13,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,4
RPM-2014-03-13:6112:1,2014-03-13,Rodrigo Vergara Montes,neutral,1,neutral,-0.1267,4
RPM-2014-04-17:6133:1,2014-04-17,Miguel Fuentes Díaz,neutral,1,neutral,-0.0650,1
RPM-2014-04-17:6164:1,2014-04-17,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2014-04-17:6165:1,2014-04-17,Luis Óscar Herrera Barriga,neutral,1,neutral,-0.1111,1
RPM-2014-05-15:6189:1,2014-05-15,Sebastián Claro Edwards,neutral,1,neutral,-0.0766,3
RPM-2014-05-15:6193:1,2014-05-15,Miguel Fuentes Díaz,neutral,1,neutral,-0.0916,3
RPM-2014-05-15:6195:3,2014-05-15,Miguel Fuentes Díaz,neutral,1,neutral,-0.0365,3
RPM-2014-05-15:6202:1,2014-05-15,Sebastián Claro Edwards,neutral,1,neutral,-0.0215,3
RPM-2014-05-15:6207:1,2014-05-15,Ricardo Vicuña Poblete,neutral,1,neutral,-0.0081,3
RPM-2014-05-15:6212:1,2014-05-15,Miguel Fuentes Díaz,neutral,1,neutral,-0.0506,3
RPM-2014-05-15:6214:1,2014-05-15,Pablo García Silva,neutral,1,neutral,-0.0950,3
RPM-2014-05-15:6218:1,2014-05-15,Enrique Marshall Rivera,neutral,1,neutral,-0.0297,3
RPM-2014-05-15:6220:1,2014-05-15,Luis Óscar Herrera Barriga,neutral,1,neutral,-0.0045,3
RPM-2014-05-15:6221:1,2014-05-15,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,3
RPM-2014-05-15:6229:1,2014-05-15,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,3
RPM-2014-05-15:6233:1,2014-05-15,Rodrigo Vergara Montes,neutral,1,neutral,-0.1937,3
RPM-2014-05-15:6234:1,2014-05-15,Rodrigo Vergara Montes,dovish,1,dovish,-0.2283,3
RPM-2014-06-12:6237:1,2014-06-12,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,3
RPM-2014-06-12:6248:1,2014-06-12,Sebastián Claro Edwards,neutral,1,neutral,-0.0671,3
RPM-2014-06-12:6261:1,2014-06-12,Sebastián Claro Edwards,neutral,1,neutral,-0.0031,3
RPM-2014-06-12:6265:1,2014-06-12,Rodrigo Vergara Montes,neutral,1,neutral,0.0000,3
RPM-2014-06-12:6277:1,2014-06-12,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,3
RPM-2014-06-12:6293:3,2014-06-12,Rodrigo Vergara Montes,neutral,1,neutral,-0.3525,3
RPM-2014-06-12:6294:1,2014-06-12,Consejo del Banco Central de Chile,dovish,1,dovish,-0.4133,3
RPM-2014-06-12:6295:1,2014-06-12,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,3
RPM-2014-07-15:6319:3,2014-07-15,Miguel Fuentes Díaz,neutral,1,neutral,-0.0187,5
RPM-2014-07-15:6325:1,2014-07-15,Rodrigo Vergara Montes,dovish,1,neutral,-0.0774,5
RPM-2014-07-15:6337:1,2014-07-15,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,5
RPM-2014-07-15:6340:1,2014-07-15,Rodrigo Vergara Montes,dovish,1,dovish,-0.1164,5
RPM-2014-07-15:6340:3,2014-07-15,Consejo del Banco Central de Chile,dovish,1,dovish,-0.2991,5
RPM-2014-07-15:6341:1,2014-07-15,Consejo del Banco Central de Chile,neutral,0,neutral,0.0000,5
RPM-2014-08-14:6368:3,2014-08-14,Miguel Fuentes Díaz,neutral,1,neutral,-0.0279,3
RPM-2014-08-14:6369:1,2014-08-14,Sebastián Claro Edwards,neutral,1,neutral,-0.0150,3
RPM-2014-08-14:6386:1,2014-08-14,Sebastián Claro Edwards,dovish,1,dovish,-0.1487,3
RPM-2014-09-11:6397:1,2014-09-11,Sergio Lehmann Beresi,neutral,1,neutral,-0.1061,1
RPM-2014-09-11:6405:1,2014-09-11,Miguel Fuentes Díaz,neutral,1,neutral,-0.0859,1
RPM-2014-09-11:6406:1,2014-09-11,Rodrigo Vergara Montes,neutral,1,neutral,-0.0569,1
RPM-2014-09-11:6414:1,2014-09-11,Miguel Fuentes Díaz,neutral,1,neutral,-0.0064,1
RPM-2014-09-11:6415:3,2014-09-11,Miguel Fuentes Díaz,neutral,1,neutral,0.1065,1
RPM-2014-09-11:6423:1,2014-09-11,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2014-09-11:6437:1,2014-09-11,Rodrigo Vergara Montes,dovish,1,dovish,-0.2674,1
RPM-2014-10-16:6451:2,2014-10-16,Miguel Ricaurte Bermúdez,neutral,1,neutral,-0.0374,5
RPM-2014-10-16:6452:1,2014-10-16,Miguel Fuentes Díaz,neutral,1,neutral,-0.0949,5
RPM-2014-10-16:6484:1,2014-10-16,Rodrigo Vergara Montes,dovish,1,dovish,-0.2829,5
RPM-2014-11-18:6487:1,2014-11-18,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
RPM-2014-11-18:6492:1,2014-11-18,Miguel Fuentes Díaz,neutral,1,neutral,-0.0413,1
RPM-2014-11-18:6501:1,2014-11-18,Sebastián Claro Edwards,neutral,1,neutral,-0.0935,1
RPM-2014-11-18:6506:1,2014-11-18,Rodrigo Vergara Montes,neutral,0,neutral,0.0000,1
