intervencion_id,meeting_id,etiqueta,fold,pred_a,pred_b,pred,condicion,prob_b_dovish,prob_b_hawkish,prob_b_neutral
RPM-2009-08-13:2668:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,ampliado_59,0.07257484113060725,0.05178100260124864,0.8756441562681441
RPM-2009-08-13:2674:3,RPM-2009-08-13,neutral,3,1,neutral,neutral,ampliado_59,0.07414237296649306,0.028579162583983568,0.8972784644495234
RPM-2009-08-13:2674:5,RPM-2009-08-13,neutral,3,1,neutral,neutral,ampliado_59,0.06033994229267407,0.031695334366087013,0.9079647233412389
RPM-2009-08-13:2677:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,ampliado_59,0.17292132288109813,0.07241406816261389,0.7546646089562881
RPM-2009-08-13:2679:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,ampliado_59,0.0820487179567072,0.07585101384655174,0.8421002681967411
RPM-2009-08-13:2680:3,RPM-2009-08-13,neutral,3,0,neutral,neutral,ampliado_59,0.11712745213416628,0.10670843866205856,0.7761641092037752
RPM-2009-08-13:2681:1,RPM-2009-08-13,dovish,3,1,dovish,dovish,ampliado_59,0.5107705137632773,0.3061439003447927,0.18308558589193016
RPM-2009-08-13:2688:1,RPM-2009-08-13,dovish,3,1,dovish,dovish,ampliado_59,0.6857040544600823,0.2493324594494754,0.06496348609044228
RPM-2010-06-15:3132:2,RPM-2010-06-15,neutral,3,1,neutral,neutral,ampliado_59,0.03995380197343025,0.02908153450405795,0.9309646635225117
RPM-2010-06-15:3134:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,ampliado_59,0.04000944555614066,0.02553303611079532,0.934457518333064
RPM-2010-06-15:3135:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,ampliado_59,0.12654422167316337,0.04466202586077581,0.8287937524660609
RPM-2010-06-15:3147:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,ampliado_59,0.04888303126505961,0.02880560536182565,0.9223113633731147
RPM-2010-06-15:3151:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,ampliado_59,0.05383441599710907,0.0486775935769734,0.8974879904259175
RPM-2010-06-15:3188:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,ampliado_59,0.1483966451404706,0.08301688633125263,0.7685864685282767
RPM-2010-06-15:3192:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,ampliado_59,0.07939754270788567,0.1873544470572988,0.7332480102348155
RPM-2011-08-18:4216:1,RPM-2011-08-18,neutral,3,0,neutral,neutral,ampliado_59,0.11798688628158398,0.06948400092231576,0.8125291127961004
RPM-2011-08-18:4234:2,RPM-2011-08-18,neutral,3,1,neutral,neutral,ampliado_59,0.029828576355426836,0.024449884192475138,0.945721539452098
RPM-2011-08-18:4252:2,RPM-2011-08-18,neutral,3,1,neutral,neutral,ampliado_59,0.04441281396015502,0.0315228190739829,0.924064366965862
RPM-2011-08-18:4267:2,RPM-2011-08-18,neutral,3,0,neutral,neutral,ampliado_59,0.13963661604788022,0.11955563638488811,0.7408077475672317
RPM-2011-08-18:4267:3,RPM-2011-08-18,neutral,3,0,neutral,neutral,ampliado_59,0.17158999211856182,0.0759991314280213,0.7524108764534169
RPM-2011-08-18:4280:1,RPM-2011-08-18,neutral,3,1,hawkish,hawkish,ampliado_59,0.4189742195957461,0.48467409805164935,0.09635168235260443
RPM-2012-04-17:4743:1,RPM-2012-04-17,neutral,3,1,neutral,neutral,ampliado_59,0.03979215082098662,0.03422015905438345,0.9259876901246299
RPM-2012-04-17:4749:1,RPM-2012-04-17,neutral,3,1,neutral,neutral,ampliado_59,0.0381883706705118,0.024185711227821566,0.9376259181016667
RPM-2012-04-17:4770:1,RPM-2012-04-17,neutral,3,1,neutral,neutral,ampliado_59,0.03403060900443903,0.04573187597026958,0.9202375150252915
RPM-2012-04-17:4771:1,RPM-2012-04-17,neutral,3,1,neutral,neutral,ampliado_59,0.08431983801346196,0.054800166844173014,0.860879995142365
RPM-2012-04-17:4778:3,RPM-2012-04-17,neutral,3,0,neutral,neutral,ampliado_59,0.14863864096583132,0.25449056698572636,0.5968707920484423
RPM-2012-04-17:4779:1,RPM-2012-04-17,neutral,3,0,neutral,neutral,ampliado_59,0.16598259773167381,0.0707162088069735,0.7633011934613526
RPM-2012-04-17:4788:2,RPM-2012-04-17,neutral,3,1,neutral,neutral,ampliado_59,0.3332814963097879,0.018271034750842904,0.6484474689393693
RPM-2012-04-17:4790:2,RPM-2012-04-17,neutral,3,1,dovish,dovish,ampliado_59,0.6326744128836482,0.21821618264770515,0.14910940446864648
RPM-2013-01-17:5279:2,RPM-2013-01-17,neutral,3,1,neutral,neutral,ampliado_59,0.05286084173499913,0.034517816421166594,0.9126213418438344
RPM-2013-01-17:5283:1,RPM-2013-01-17,neutral,3,1,neutral,neutral,ampliado_59,0.1809850900553656,0.08488439613841946,0.734130513806215
RPM-2013-01-17:5302:1,RPM-2013-01-17,neutral,3,1,neutral,neutral,ampliado_59,0.19198608071010032,0.10228267078412628,0.7057312485057735
RPM-2013-01-17:5322:1,RPM-2013-01-17,neutral,3,1,neutral,neutral,ampliado_59,0.3063603178578798,0.12196740232829863,0.5716722798138215
RPM-2014-03-13:6063:1,RPM-2014-03-13,neutral,3,1,neutral,neutral,ampliado_59,0.06260417315460094,0.02661779568752743,0.9107780311578716
RPM-2014-03-13:6087:1,RPM-2014-03-13,neutral,3,1,neutral,neutral,ampliado_59,0.1371271775827821,0.10595372484079917,0.7569190975764187
RPM-2014-03-13:6093:2,RPM-2014-03-13,neutral,3,0,neutral,neutral,ampliado_59,0.11329020881464248,0.06318935976825985,0.8235204314170976
RPM-2014-03-13:6112:1,RPM-2014-03-13,neutral,3,1,neutral,neutral,ampliado_59,0.11076919870621844,0.039624416575497874,0.8496063847182838
RPM-2014-07-15:6319:3,RPM-2014-07-15,neutral,3,1,neutral,neutral,ampliado_59,0.14496440050326498,0.16593331601574468,0.6891022834809902
RPM-2014-07-15:6325:1,RPM-2014-07-15,dovish,3,1,neutral,neutral,ampliado_59,0.2811486831050939,0.15266885843354255,0.5661824584613635
RPM-2014-07-15:6337:1,RPM-2014-07-15,neutral,3,0,neutral,neutral,ampliado_59,0.04914198518912182,0.0187734584219961,0.9320845563888821
RPM-2014-07-15:6340:1,RPM-2014-07-15,dovish,3,1,dovish,dovish,ampliado_59,0.5365596124904253,0.2640175039781022,0.19942288353147256
RPM-2014-07-15:6340:3,RPM-2014-07-15,dovish,3,1,dovish,dovish,ampliado_59,0.7248266373053822,0.2219157009788502,0.053257661715767686
RPM-2014-07-15:6341:1,RPM-2014-07-15,neutral,3,0,neutral,neutral,ampliado_59,0.06444932772663149,0.06474567283843731,0.8708049994349313
RPM-2014-08-14:6368:3,RPM-2014-08-14,neutral,3,1,neutral,neutral,ampliado_59,0.04896921142788346,0.03534345930302799,0.9156873292690886
RPM-2014-08-14:6369:1,RPM-2014-08-14,neutral,3,1,neutral,neutral,ampliado_59,0.05860262862287087,0.05423174962002206,0.887165621757107
RPM-2014-08-14:6386:1,RPM-2014-08-14,dovish,3,1,dovish,dovish,ampliado_59,0.5068408215232667,0.30098939491304383,0.1921697835636895
RPM-2015-03-19:6664:1,RPM-2015-03-19,neutral,3,1,neutral,neutral,ampliado_59,0.20892162845504575,0.15131783380023744,0.6397605377447168
RPM-2015-03-19:6671:1,RPM-2015-03-19,neutral,3,1,neutral,neutral,ampliado_59,0.06042300393980444,0.027917452817309788,0.9116595432428859
RPM-2015-03-19:6682:1,RPM-2015-03-19,neutral,3,0,neutral,neutral,ampliado_59,0.15233800422979987,0.05499348059974431,0.7926685151704558
RPM-2005-11-10:479:1,RPM-2005-11-10,neutral,4,1,neutral,neutral,control,,,
RPM-2005-11-10:500:1,RPM-2005-11-10,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2005-11-10:503:2,RPM-2005-11-10,neutral,4,0,hawkish,neutral,control,,,
RPM-2006-03-16:601:2,RPM-2006-03-16,neutral,4,1,neutral,neutral,control,,,
RPM-2007-05-10:1233:2,RPM-2007-05-10,neutral,4,1,neutral,neutral,control,,,
RPM-2007-05-10:1241:1,RPM-2007-05-10,neutral,4,1,neutral,neutral,control,,,
RPM-2007-05-10:1261:2,RPM-2007-05-10,neutral,4,1,hawkish,hawkish,control,,,
RPM-2008-02-07:1649:2,RPM-2008-02-07,neutral,4,1,neutral,neutral,control,,,
RPM-2008-02-07:1672:1,RPM-2008-02-07,dovish,4,1,hawkish,hawkish,control,,,
RPM-2008-03-13:1716:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,control,,,
RPM-2008-03-13:1718:12,RPM-2008-03-13,neutral,4,1,neutral,neutral,control,,,
RPM-2008-03-13:1724:1,RPM-2008-03-13,neutral,4,0,neutral,neutral,control,,,
RPM-2008-08-14:2011:1,RPM-2008-08-14,neutral,4,1,neutral,neutral,control,,,
RPM-2008-08-14:2017:1,RPM-2008-08-14,neutral,4,1,neutral,neutral,control,,,
RPM-2008-08-14:2045:1,RPM-2008-08-14,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2009-05-07:2517:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2519:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2528:2,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2532:2,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2012-01-12:4528:1,RPM-2012-01-12,neutral,4,1,neutral,neutral,control,,,
RPM-2012-01-12:4537:2,RPM-2012-01-12,neutral,4,1,neutral,neutral,control,,,
RPM-2012-01-12:4559:1,RPM-2012-01-12,neutral,4,1,neutral,neutral,control,,,
RPM-2012-02-14:4615:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-02-14:4640:1,RPM-2012-02-14,neutral,4,0,neutral,neutral,control,,,
RPM-2012-06-14:4862:1,RPM-2012-06-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-06-14:4885:3,RPM-2012-06-14,neutral,4,0,neutral,neutral,control,,,
RPM-2012-08-16:4989:1,RPM-2012-08-16,neutral,4,1,neutral,neutral,control,,,
RPM-2012-08-16:5008:1,RPM-2012-08-16,neutral,4,1,neutral,neutral,control,,,
RPM-2013-03-14:5443:1,RPM-2013-03-14,neutral,4,1,dovish,dovish,control,,,
RPM-2013-06-13:5612:1,RPM-2013-06-13,neutral,4,1,neutral,neutral,control,,,
RPM-2013-06-13:5620:1,RPM-2013-06-13,neutral,4,0,neutral,neutral,control,,,
RPM-2013-06-13:5630:1,RPM-2013-06-13,dovish,4,1,dovish,dovish,control,,,
RPM-2013-06-13:5631:1,RPM-2013-06-13,neutral,4,0,neutral,neutral,control,,,
RPM-2013-06-13:5635:1,RPM-2013-06-13,neutral,4,0,neutral,neutral,control,,,
RPM-2015-04-16:6699:1,RPM-2015-04-16,neutral,4,1,neutral,neutral,control,,,
RPM-2015-06-11:6810:1,RPM-2015-06-11,neutral,4,0,neutral,neutral,control,,,
RPM-2015-06-11:6857:2,RPM-2015-06-11,neutral,4,1,dovish,dovish,control,,,
RPM-2015-10-15:7075:1,RPM-2015-10-15,neutral,4,1,neutral,neutral,control,,,
RPM-2015-10-15:7093:1,RPM-2015-10-15,neutral,4,0,neutral,neutral,control,,,
RPM-2015-10-15:7107:1,RPM-2015-10-15,neutral,4,0,neutral,neutral,control,,,
RPM-2015-12-17:7207:1,RPM-2015-12-17,hawkish,4,1,neutral,neutral,control,,,
RPM-2015-12-17:7210:1,RPM-2015-12-17,hawkish,4,1,dovish,dovish,control,,,
RPM-2015-12-17:7211:1,RPM-2015-12-17,neutral,4,0,neutral,neutral,control,,,
RPM-2005-07-12:296:1,RPM-2005-07-12,neutral,4,0,neutral,neutral,control,,,
RPM-2005-07-12:297:1,RPM-2005-07-12,neutral,4,0,neutral,neutral,control,,,
RPM-2005-07-12:308:1,RPM-2005-07-12,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2005-11-10:474:1,RPM-2005-11-10,neutral,4,1,neutral,neutral,control,,,
RPM-2005-11-10:482:1,RPM-2005-11-10,neutral,4,1,neutral,neutral,control,,,
RPM-2005-11-10:491:1,RPM-2005-11-10,neutral,4,0,neutral,neutral,control,,,
RPM-2005-11-10:492:1,RPM-2005-11-10,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2005-11-10:499:1,RPM-2005-11-10,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2005-11-10:503:1,RPM-2005-11-10,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2006-03-16:614:1,RPM-2006-03-16,neutral,4,0,neutral,neutral,control,,,
RPM-2006-03-16:614:3,RPM-2006-03-16,neutral,4,0,neutral,neutral,control,,,
RPM-2006-03-16:619:1,RPM-2006-03-16,neutral,4,0,neutral,neutral,control,,,
RPM-2006-03-16:621:1,RPM-2006-03-16,dovish,4,1,hawkish,hawkish,control,,,
RPM-2006-03-16:625:1,RPM-2006-03-16,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2007-05-10:1223:1,RPM-2007-05-10,neutral,4,0,neutral,neutral,control,,,
RPM-2007-05-10:1226:1,RPM-2007-05-10,neutral,4,1,neutral,neutral,control,,,
RPM-2007-05-10:1227:1,RPM-2007-05-10,neutral,4,1,neutral,neutral,control,,,
RPM-2007-05-10:1227:2,RPM-2007-05-10,neutral,4,1,neutral,neutral,control,,,
RPM-2007-05-10:1246:1,RPM-2007-05-10,neutral,4,1,neutral,neutral,control,,,
RPM-2007-05-10:1251:2,RPM-2007-05-10,neutral,4,0,neutral,neutral,control,,,
RPM-2007-05-10:1251:3,RPM-2007-05-10,neutral,4,0,neutral,neutral,control,,,
RPM-2007-05-10:1251:5,RPM-2007-05-10,neutral,4,0,neutral,neutral,control,,,
RPM-2007-05-10:1254:1,RPM-2007-05-10,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2007-05-10:1260:1,RPM-2007-05-10,neutral,4,1,hawkish,hawkish,control,,,
RPM-2007-05-10:1261:1,RPM-2007-05-10,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2008-02-07:1644:1,RPM-2008-02-07,neutral,4,0,neutral,neutral,control,,,
RPM-2008-02-07:1648:1,RPM-2008-02-07,neutral,4,1,neutral,neutral,control,,,
RPM-2008-02-07:1648:2,RPM-2008-02-07,neutral,4,1,neutral,neutral,control,,,
RPM-2008-02-07:1652:4,RPM-2008-02-07,neutral,4,1,neutral,neutral,control,,,
RPM-2008-02-07:1674:1,RPM-2008-02-07,neutral,4,1,neutral,neutral,control,,,
RPM-2008-02-07:1684:1,RPM-2008-02-07,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2008-03-13:1694:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,control,,,
RPM-2008-03-13:1703:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,control,,,
RPM-2008-03-13:1709:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,control,,,
RPM-2008-03-13:1711:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,control,,,
RPM-2008-03-13:1719:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,control,,,
RPM-2008-03-13:1721:1,RPM-2008-03-13,neutral,4,1,hawkish,hawkish,control,,,
RPM-2008-03-13:1731:1,RPM-2008-03-13,dovish,4,1,dovish,dovish,control,,,
RPM-2008-03-13:1731:2,RPM-2008-03-13,hawkish,4,1,dovish,dovish,control,,,
RPM-2008-03-13:1737:2,RPM-2008-03-13,hawkish,4,1,neutral,neutral,control,,,
RPM-2008-03-13:1739:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,control,,,
RPM-2008-08-14:1980:1,RPM-2008-08-14,neutral,4,0,neutral,neutral,control,,,
RPM-2008-08-14:1994:1,RPM-2008-08-14,neutral,4,1,neutral,neutral,control,,,
RPM-2008-08-14:1994:4,RPM-2008-08-14,neutral,4,1,neutral,neutral,control,,,
RPM-2008-08-14:2016:2,RPM-2008-08-14,neutral,4,1,neutral,neutral,control,,,
RPM-2008-08-14:2026:1,RPM-2008-08-14,neutral,4,1,neutral,neutral,control,,,
RPM-2008-08-14:2027:1,RPM-2008-08-14,neutral,4,1,neutral,neutral,control,,,
RPM-2008-08-14:2041:1,RPM-2008-08-14,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2008-08-14:2042:1,RPM-2008-08-14,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2008-08-14:2044:1,RPM-2008-08-14,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2009-05-07:2505:1,RPM-2009-05-07,neutral,4,0,neutral,neutral,control,,,
RPM-2009-05-07:2525:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2529:2,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2530:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2532:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2532:5,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2534:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2535:2,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2537:8,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2538:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,control,,,
RPM-2009-05-07:2541:2,RPM-2009-05-07,neutral,4,0,neutral,neutral,control,,,
RPM-2009-05-07:2550:1,RPM-2009-05-07,dovish,4,1,dovish,dovish,control,,,
RPM-2012-01-12:4520:1,RPM-2012-01-12,neutral,4,0,neutral,neutral,control,,,
RPM-2012-01-12:4525:1,RPM-2012-01-12,neutral,4,1,neutral,neutral,control,,,
RPM-2012-01-12:4531:2,RPM-2012-01-12,neutral,4,1,neutral,neutral,control,,,
RPM-2012-01-12:4555:3,RPM-2012-01-12,neutral,4,1,neutral,neutral,control,,,
RPM-2012-02-14:4577:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-02-14:4584:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-02-14:4586:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-02-14:4611:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-02-14:4620:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-02-14:4628:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-02-14:4633:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-02-14:4648:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-06-14:4863:1,RPM-2012-06-14,neutral,4,0,neutral,neutral,control,,,
RPM-2012-06-14:4890:1,RPM-2012-06-14,neutral,4,0,neutral,neutral,control,,,
RPM-2012-06-14:4897:1,RPM-2012-06-14,neutral,4,1,neutral,neutral,control,,,
RPM-2012-08-16:4976:1,RPM-2012-08-16,neutral,4,1,neutral,neutral,control,,,
RPM-2012-08-16:5012:1,RPM-2012-08-16,neutral,4,1,neutral,neutral,control,,,
RPM-2012-08-16:5030:1,RPM-2012-08-16,neutral,4,0,neutral,neutral,control,,,
RPM-2012-08-16:5039:2,RPM-2012-08-16,neutral,4,0,dovish,neutral,control,,,
RPM-2013-03-14:5412:2,RPM-2013-03-14,neutral,4,1,neutral,neutral,control,,,
RPM-2013-03-14:5421:1,RPM-2013-03-14,neutral,4,1,neutral,neutral,control,,,
RPM-2013-03-14:5430:1,RPM-2013-03-14,neutral,4,1,neutral,neutral,control,,,
RPM-2013-06-13:5578:2,RPM-2013-06-13,neutral,4,1,neutral,neutral,control,,,
RPM-2013-06-13:5599:1,RPM-2013-06-13,neutral,4,1,neutral,neutral,control,,,
RPM-2013-06-13:5626:1,RPM-2013-06-13,neutral,4,1,neutral,neutral,control,,,
RPM-2013-06-13:5632:1,RPM-2013-06-13,dovish,4,1,dovish,dovish,control,,,
RPM-2015-04-16:6696:1,RPM-2015-04-16,neutral,4,1,neutral,neutral,control,,,
RPM-2015-04-16:6698:1,RPM-2015-04-16,neutral,4,1,neutral,neutral,control,,,
RPM-2015-04-16:6706:1,RPM-2015-04-16,neutral,4,1,neutral,neutral,control,,,
RPM-2015-04-16:6737:1,RPM-2015-04-16,neutral,4,1,neutral,neutral,control,,,
RPM-2015-04-16:6741:3,RPM-2015-04-16,neutral,4,0,neutral,neutral,control,,,
RPM-2015-04-16:6744:2,RPM-2015-04-16,dovish,4,1,dovish,dovish,control,,,
RPM-2015-06-11:6824:1,RPM-2015-06-11,neutral,4,0,neutral,neutral,control,,,
RPM-2015-06-11:6839:2,RPM-2015-06-11,neutral,4,1,neutral,neutral,control,,,
RPM-2015-06-11:6854:1,RPM-2015-06-11,dovish,4,1,dovish,dovish,control,,,
RPM-2015-06-11:6856:1,RPM-2015-06-11,neutral,4,1,dovish,dovish,control,,,
RPM-2015-10-15:7058:5,RPM-2015-10-15,neutral,4,1,neutral,neutral,control,,,
RPM-2015-10-15:7063:2,RPM-2015-10-15,neutral,4,1,neutral,neutral,control,,,
RPM-2015-10-15:7068:1,RPM-2015-10-15,neutral,4,1,neutral,neutral,control,,,
RPM-2015-10-15:7080:1,RPM-2015-10-15,neutral,4,1,neutral,neutral,control,,,
RPM-2015-10-15:7097:1,RPM-2015-10-15,neutral,4,1,neutral,neutral,control,,,
RPM-2015-10-15:7097:2,RPM-2015-10-15,neutral,4,0,neutral,neutral,control,,,
RPM-2015-10-15:7097:3,RPM-2015-10-15,neutral,4,0,neutral,neutral,control,,,
RPM-2015-10-15:7103:1,RPM-2015-10-15,neutral,4,0,neutral,neutral,control,,,
RPM-2015-10-15:7110:1,RPM-2015-10-15,hawkish,4,1,hawkish,hawkish,control,,,
RPM-2015-12-17:7162:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,control,,,
RPM-2015-12-17:7163:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,control,,,
RPM-2015-12-17:7169:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,control,,,
RPM-2015-12-17:7175:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,control,,,
RPM-2015-12-17:7191:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,control,,,
RPM-2015-12-17:7192:1,RPM-2015-12-17,neutral,4,1,neutral,neutral,control,,,
RPM-2015-12-17:7194:2,RPM-2015-12-17,neutral,4,1,neutral,neutral,control,,,
RPM-2015-12-17:7211:2,RPM-2015-12-17,dovish,4,1,dovish,dovish,control,,,
RPM-2015-12-17:7212:1,RPM-2015-12-17,hawkish,4,1,dovish,dovish,control,,,
RPM-2005-11-10:479:1,RPM-2005-11-10,neutral,4,1,neutral,neutral,ampliado_59,0.08395475669856975,0.05156171776621194,0.8644835255352183
RPM-2005-11-10:500:1,RPM-2005-11-10,hawkish,4,1,hawkish,hawkish,ampliado_59,0.16648809382744828,0.7959902517069904,0.037521654465561265
RPM-2005-11-10:503:2,RPM-2005-11-10,neutral,4,0,hawkish,neutral,ampliado_59,0.13255939524040336,0.47152226305489475,0.3959183417047019
RPM-2006-03-16:601:2,RPM-2006-03-16,neutral,4,1,neutral,neutral,ampliado_59,0.13690520375174414,0.11770590191698817,0.7453888943312676
RPM-2007-05-10:1233:2,RPM-2007-05-10,neutral,4,1,neutral,neutral,ampliado_59,0.041020482947611785,0.04897816103189158,0.9100013560204966
RPM-2007-05-10:1241:1,RPM-2007-05-10,neutral,4,1,neutral,neutral,ampliado_59,0.046207051060312664,0.04719100641796915,0.9066019425217182
RPM-2007-05-10:1261:2,RPM-2007-05-10,neutral,4,1,hawkish,hawkish,ampliado_59,0.22307213349001073,0.6504057767450472,0.12652208976494211
RPM-2008-02-07:1649:2,RPM-2008-02-07,neutral,4,1,neutral,neutral,ampliado_59,0.05788079725213689,0.036427021023713466,0.9056921817241496
RPM-2008-02-07:1672:1,RPM-2008-02-07,dovish,4,1,hawkish,hawkish,ampliado_59,0.23169871609644538,0.4866198373541289,0.2816814465494256
RPM-2008-03-13:1716:1,RPM-2008-03-13,neutral,4,1,neutral,neutral,ampliado_59,0.039853006719229915,0.03181377918888702,0.9283332140918831
RPM-2008-03-13:1718:12,RPM-2008-03-13,neutral,4,1,neutral,neutral,ampliado_59,0.0726530695114934,0.045771552984834235,0.8815753775036724
RPM-2008-03-13:1724:1,RPM-2008-03-13,neutral,4,0,neutral,neutral,ampliado_59,0.06156794447760237,0.039280372302945885,0.8991516832194518
RPM-2008-08-14:2011:1,RPM-2008-08-14,neutral,4,1,neutral,neutral,ampliado_59,0.0754136248444652,0.04481626394161032,0.8797701112139246
RPM-2008-08-14:2017:1,RPM-2008-08-14,neutral,4,1,neutral,neutral,ampliado_59,0.05575222207128246,0.0644805356202221,0.8797672423084955
RPM-2008-08-14:2045:1,RPM-2008-08-14,hawkish,4,1,hawkish,hawkish,ampliado_59,0.09505053599063501,0.8777545152579523,0.02719494875141274
RPM-2009-05-07:2517:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.08870861111363376,0.058299636516911384,0.8529917523694549
RPM-2009-05-07:2519:1,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.11360585768754086,0.06795198277471083,0.8184421595377483
RPM-2009-05-07:2528:2,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.06853862383195605,0.04044471949903251,0.8910166566690114
RPM-2009-05-07:2532:2,RPM-2009-05-07,neutral,4,1,neutral,neutral,ampliado_59,0.05023371750707361,0.024149516765385102,0.9256167657275411
RPM-2012-01-12:4528:1,RPM-2012-01-12,neutral,4,1,neutral,neutral,ampliado_59,0.036610626058804885,0.03402469945644404,0.9293646744847511
RPM-2012-01-12:4537:2,RPM-2012-01-12,neutral,4,1,neutral,neutral,ampliado_59,0.052090522248441955,0.08039411515307963,0.8675153625984785
RPM-2012-01-12:4559:1,RPM-2012-01-12,neutral,4,1,neutral,neutral,ampliado_59,0.12740858387923232,0.05993411470823933,0.8126573014125285
RPM-2012-02-14:4615:1,RPM-2012-02-14,neutral,4,1,neutral,neutral,ampliado_59,0.03458822112212623,0.019504294215687636,0.9459074846621861
RPM-2012-02-14:4640:1,RPM-2012-02-14,neutral,4,0,neutral,neutral,ampliado_59,0.07545228425853288,0.04488042163940649,0.8796672941020607
RPM-2012-06-14:4862:1,RPM-2012-06-14,neutral,4,1,neutral,neutral,ampliado_59,0.1632405338117164,0.19550681446993945,0.6412526517183442
RPM-2012-06-14:4885:3,RPM-2012-06-14,neutral,4,0,neutral,neutral,ampliado_59,0.1604580912027796,0.12753170697535937,0.712010201821861
RPM-2012-08-16:4989:1,RPM-2012-08-16,neutral,4,1,neutral,neutral,ampliado_59,0.10601880941582041,0.06536329033619862,0.8286179002479809
RPM-2012-08-16:5008:1,RPM-2012-08-16,neutral,4,1,neutral,neutral,ampliado_59,0.08741732362584738,0.044692202634225235,0.8678904737399273
RPM-2013-03-14:5443:1,RPM-2013-03-14,neutral,4,1,dovish,dovish,ampliado_59,0.4740550154840221,0.18661662727621217,0.33932835723976573
RPM-2013-06-13:5612:1,RPM-2013-06-13,neutral,4,1,neutral,neutral,ampliado_59,0.1393811801741273,0.09883622414383442,0.7617825956820383
RPM-2013-06-13:5620:1,RPM-2013-06-13,neutral,4,0,neutral,neutral,ampliado_59,0.0912946364728783,0.024390732064549336,0.8843146314625724
RPM-2013-06-13:5630:1,RPM-2013-06-13,dovish,4,1,dovish,dovish,ampliado_59,0.7335368277365063,0.17594706225380466,0.09051611000968922
