fecha,id_original,intervencion_id,actor,cargo,topico,keywords,texto,detalle_cotejo,meeting_id,orden_habla,subindice,regex_ok,anio,largo_caracteres,largo_palabras,flag_cotejo,flag_texto_danado,tanda,fase
2011-09-15,6180,RPM-2011-09-15:4329:1,Enrique Marshall Rivera,Consejero,decision_tpm,decision_tpm,"El Consejero señor Enrique Marshall inicia su intervención agradeciendo al staff el apoyo brindado en esta oportunidad. Resalta que el Consejo llega a esta Reunión pocos días después de concluir la preparación y divulgación del último IPoM, de modo que se beneficia de los análisis que se realizaron para esos efectos; y señala que las noticias acumuladas en lo más reciente son, en general, coherentes con el panorama allí consignado. Plantea que la atención, como era lógico suponer, sigue centrada en los desarrollos externos y, principalmente, en aquellos relacionados con las economías maduras, puesto que los principales riesgos provienen precisamente de ese frente. Indica que si bien, en el corto plazo, el foco está en Grecia, la preocupación por las finanzas públicas y la salud financiera de los bancos sigue siendo muy generalizada al interior del mundo desarrollado. Destaca que las percepciones permanecen muy deterioradas y que respecto del cierre del IPoM, los movimientos observados han sido más bien negativos. A título ejemplar, comenta que las últimas cifras de actividad han reforzado la perspectiva de una desaceleración global. Hace presente, además, que los mercados financieros siguen marcados por una alta volatilidad y una fuerte aversión al riesgo, y que, como resultado, los precios de las acciones han vuelto a caer, los rendimientos de los activos más seguros han alcanzado mínimos históricos y el dólar se ha fortalecido. Agrega que los precios de las materias, por su parte, han experimentado fluctuaciones, pero por factores de oferta, no han sido arrastrados en forma generalizada por las turbulencias financieras en curso. El Consejero señor Enrique Marshall estima que las implicancias de estos desarrollos para las economías emergentes es un tema de creciente preocupación, y que, coherente con ello, los procesos de ajuste monetario que se encontraban en marcha se han interrumpido. En su opinión, resulta difícil anticipar cómo evolucionarán las condiciones externas y, particularmente, las relevantes para Chile, por lo que corresponde, por el momento, ejercer un monitoreo muy cercano, principalmente sobre aquellos aspectos que pueden tener mayor incidencia para la conducción de la política monetaria. En el plano interno, señala que las cifras indican que la actividad y la demanda continúan moderándose. De hecho, precisa que el último Imacec estuvo levemente por debajo de lo esperado mayoritariamente por el mercado. Sin perjuicio de lo anterior, advierte que el mercado laboral sigue marcado por condiciones de estrechez, lo que se refleja en tasas de desempleo bajas y en un crecimiento de las remuneraciones nominales a tasas anuales que alcanzan niveles apreciables, pero todavía coherentes con una trayectoria de la inflación en torno a la meta. Destaca que la expansión de la demanda interna sigue apoyada por condiciones crediticias favorables, lo que se refleja en la evolución del crédito, que crece a tasas en un rango medio alto si se comparan con cifras históricas. Subraya, además, que la reacción de los mercados financieros locales a las turbulencias externas ha sido moderada y no ha alcanzado al mercado monetario. Asimismo, hace notar que la inflación mantiene el buen comportamiento exhibido en los meses recién pasados, con registros anuales cercanos al 3% y que su trayectoria de mediano plazo, más allá de posibles fluctuaciones de corto plazo, se ve estabilizada. Recalca que en ello hay plena coincidencia con el mercado. Por su parte, menciona que la inflación subyacente, desde niveles más bajos, converge también hacia la meta. En este contexto, indica que las expectativas para la TPM se han ajustado a la baja, principalmente para el próximo año. Sin embargo, comenta que para esta Reunión el mercado apuesta abrumadoramente por una mantención de la TPM. En suma, señala que las noticias posteriores al cierre del IPoM reafirman, en lo grueso, el escenario allí descrito, que tiene asociados grados importantes de incertidumbre y riesgos cuya probabilidad de verse materializados ha ido en aumento. Manifiesta que, en este contexto, surge con claridad la recomendación de mantener la TPM en su actual nivel. En su opinión, la TPM se ubica en un rango de valores normales, lo que permite perfectamente detenerse hasta tener una visión más clara sobre cómo evolucionarán las condiciones externas e internas. Estima, además, que no parece prudente, por el momento, señalizar eventuales cambios en la dirección de la política monetaria, ya que el supuesto de trabajo explicitado en el último IPoM permanece válido. En estas circunstancias, considera que corresponde evaluar las condiciones macroeconómicas en cada Reunión. Por lo demás, desde la posición en que se ubica actualmente la TPM, cree que es perfectamente posible reaccionar con flexibilidad si se enfrentaran cambios bruscos en el escenario macro. En razón de los fundamentos expuestos, el Consejero señor Enrique Marshall vota por mantener la TPM en su actual nivel de 5,25%.",,RPM-2011-09-15,4329,1,True,2011,5011,783,False,False,7,2011_alza
2011-06-14,5903,RPM-2011-06-14:4098:1,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,mercados_financieros,mercados_financieros,El señor Claudio Soto responde que es posible hacerlo y anticipa que se movería de una manera parecida al tipo de cambio bilateral del dólar.,,RPM-2011-06-14,4098,1,True,2011,141,25,False,False,7,2011_alza
2011-01-13,5436,RPM-2011-01-13:3698:1,José De Gregorio Rebeco,Presidente del Banco Central,mercados_financieros,mercados_financieros,"El señor Presidente responde que su contribución fue de 1,5%, esto es, la mitad de la inflación del año 2010.",,RPM-2011-01-13,3698,1,True,2011,109,20,False,False,7,2011_alza
2011-07-14,5977,RPM-2011-07-14:4162:1,Sebastián Claro Edwards,Consejero,escenario_internacional,escenario_internacional,"El Consejero señor Sebastián Claro menciona que, en Europa, la propuesta francesa de reestructuración, que era bastante inminente en su momento, habría perdido fuerza, por el freno que imprimieron las agencias clasificadoras de riesgo. A su juicio, ha habido, entonces, un retroceso muy significativo respecto de cualquier opción de solución en el corto plazo.",,RPM-2011-07-14,4162,1,True,2011,360,54,False,False,7,2011_alza
2011-02-17,5549,RPM-2011-02-17:3800:1,Claudio Soto Gamboa,Gerente de División Estudios (S),debate,debate,"El señor Claudio Soto responde que se está elaborando una minuta sobre la materia, que será presentada a los señores Consejeros próximamente.",,RPM-2011-02-17,3800,1,True,2011,141,22,False,False,7,2011_alza
2011-11-15,6323,RPM-2011-11-15:4437:3,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,inflacion,otros,"El señor Claudio Soto agrega que se tiene como supuesto una variación negativa de existencias hacia fines de año, es decir, que se producirá una desacumulación de inventarios, en línea con lo mencionado precedentemente.",,RPM-2011-11-15,4437,3,True,2011,219,34,False,False,7,2011_alza
2011-10-13,6193,RPM-2011-10-13:4341:1,José De Gregorio Rebeco,Presidente del Banco Central,decision_tpm,decision_tpm,El Presidente señor José De Gregorio consulta si la votación de los distintos países tiene por objeto aprobar la ampliación del Fondo.,,RPM-2011-10-13,4341,1,True,2011,134,22,False,False,7,2011_alza
2011-06-14,5880,RPM-2011-06-14:4084:1,José De Gregorio Rebeco,Presidente del Banco Central,debate,debate,El Presidente señor José De Gregorio comparte lo planteado por el Consejero señor Enrique Marshall.,,RPM-2011-06-14,4084,1,True,2011,99,15,False,False,7,2011_alza
2011-06-14,5868,RPM-2011-06-14:4073:1,Sergio Lehmann Beresi,Gerente de Análisis Internacional,escenario_internacional,escenario_internacional,"El señor Sergio Lehmann responde que el nivel actual de los precios de los alimentos es muy parecido al observado tres meses atrás. Sostiene que entonces se esperaba cierta estabilidad en el resto del año y después una caída, la que no se ha materializado, por la inestabilidad que han registrado los cereales, explicada, a su vez, por la sequía que ha afectado al oeste medio de Estados Unidos y también a Europa. Indica, además, que la proyección de marzo suponía una cierta normalidad en las condiciones climáticas, que no se ha dado.",,RPM-2011-06-14,4073,1,True,2011,537,93,False,False,7,2011_alza
2011-06-14,5889,RPM-2011-06-14:4092:1,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,acuerdo_comunicado,acuerdo_comunicado,"El señor Claudio Soto retoma su exposición y presenta las proyecciones. Señala que con respecto a la RPM anterior, la proyección interna de actividad se ha corregido al alza por industria y sectores ligados al consumo. Al respecto, señala que el sector industria se ha corregido al alza, dado los datos positivos que se han observado en el margen, mientras que en el sector construcción, a pesar de los datos positivos mencionados precedentemente, se observa una pequeña corrección a la baja, fundamentalmente por el impacto que tiene el catastro en la medición de este último sector. Menciona, por último, que el PIB proyectado para el tercer trimestre asciende a 5,5%. A continuación, el señor Claudio Soto se refiere a la variación trimestral de la serie desestacionalizada del PIB. Explica que la División Estudios la calcula utilizando factores estacionales proyectados, lo que es coherente con la desestacionalización de todos los sectores y no solo del PIB, y que de acuerdo con ello, será de 1,6% en junio. Indica que Cuentas Nacionales, en cambio, solo publica la variación trimestre a trimestre del PIB desestacionalizado y, por consiguiente, esa cifra difiere del 1,6% referido y resulta ser algo menor.",,RPM-2011-06-14,4092,1,True,2011,1214,196,False,False,7,2011_alza
2011-10-13,6235,RPM-2011-10-13:4366:3,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,mercado_laboral,mercado_laboral,"a lo cual el señor Claudio Soto responde que han estado creciendo, pero que no alcanzan aún los niveles observados antes de la crisis. En cuanto al empleo, el señor Claudio Soto destaca el alto dinamismo que se observa, especialmente en la parte asalariada. Hace presente que al excluir el componente agro, que por razones de estacionalidad es más débil en esta época del año, se advierte aún bastante creación de empleo asalariado, que se extendería hacia los meses venideros, justamente por la incorporación del empleo agrícola en la medición correspondiente. Finalmente, y con respecto a los salarios reales, subraya que siguen creciendo a tasas relativamente elevadas. En relación con los datos de comercio, plantea que muestran cierta atenuación en el margen, principalmente por el menor dinamismo que exhibe el comercio mayorista. Informa que el comercio minorista también muestra cierta atenuación en relación con los elevados ritmos de crecimiento observados a comienzos de año y a fines del anterior. En el caso de la industria, destaca que el sector figura bastante débil. Al respecto, menciona que una parte del sector industrial se encuentra afectada directamente por la menor actividad mundial, como es el caso de los sectores más ligados a las exportaciones, y que el sector ligado a la inversión, específicamente el enfocado a la construcción y obras, que había registrado bastante dinamismo a comienzos de año, aparece más estancado en los últimos datos. El señor Claudio Soto, respondiendo a una pregunta del Consejero señor Claro, manifiesta que la producción metalúrgica, en general, se ha estancado. Sebastián Sobre el particular, el señor Soto añade que en el último dato de industria, sorprendió a la baja el de producción de muebles, que registró una caída de alrededor de 16%, probablemente porque están aumentando los stocks. De todas maneras, hace notar que al revisar los datos del IMCE, se advierte una percepción de demanda del sector algo más débil, como también un aumento de la percepción de inventarios no deseado, haciendo prever que este sector continuará con cierta debilidad en los próximos meses. Con todo, subraya que si bien las expectativas empresariales han retrocedido, continúan en terreno optimista. De hecho, precisa que el indicador está en niveles de 57, es decir, bastante optimista si se considera que el pivote es 50, mientras que las expectativas de los consumidores se mantienen bastante estancadas. Hace notar que el dato desestacionalizado tuvo un salto, pero que al desestacionalizar la serie se observa que el dato permanece en terreno pesimista, fundamentalmente por la percepción de los consumidores acerca de la situación externa.",RECONSTRUCCION_AMBIGUA_POR_COTEJAR,RPM-2011-10-13,4366,3,True,2011,2690,426,True,False,7,2011_alza
