frag_id,fecha_ficticia,clase_origen,etiqueta_normalizada,tema,lote_inferido,sha256_texto,grupo_texto_normalizado,texto_duplicado_exacto_normalizado,n_repeticiones_texto,es_representante_texto_unico,cita_literal_espacios_normalizados,cita_coincide_solo_ignorando_mayusculas,n_oraciones_largas_repetidas,max_frecuencia_oracion_larga,contiene_caracter_no_ascii,n_caracteres_texto,n_caracteres_cita
SYNTH_00095,2024-09-03,Dovish,dovish,Votación dividida: converger con mayor rapidez hacia el rango neutral del tipo de interés de política,1_517,f1ef2635dda4db18a053d14ee9632f5a8e9aa7ebf36e962fca3542dfd410413c,359a356666d55369,true,2,true,true,false,2,2,true,605,162
SYNTH_00096,2024-06-18,Neutral,neutral,Un Consejero respalda la mantención de la TPM a la espera de la actualización de proyecciones del próximo IPoM,1_517,7967aed705ff7c777b9fa069fbbdb8387c1a5042f26711ed96799a16ff57325e,a716caf73ecbbb2f,false,1,true,true,false,0,1,true,646,179
SYNTH_00097,2024-12-17,Neutral,neutral,Un Consejero destaca que el tipo de interés de política está en el centro del rango neutral y las expectativas ancladas al 3%,1_517,0dde392b82b353a9c1a3d6bfef8019fb020f47de9c84f2922e8583c5d267c064,c42b8c0cf184798a,false,1,true,true,false,0,1,true,611,257
SYNTH_00098,2023-09-05,Dovish,dovish,Apertura de la brecha de capacidad negativa y caída de la inversión y el consumo: recortes más allá del corredor del IPoM,1_517,a57e04fcf39b78b6fc7a6e2ec5f203b23439bf7c4f91f203baaacaca779988cf,dbf4581f4f4f3b03,false,1,true,true,false,0,1,true,662,200
SYNTH_00099,2024-04-30,Neutral,neutral,Análisis de brechas y precios: la transmisión de los ajustes previos opera según lo previsto y amerita una pausa,1_517,3dbbb2c5ad140d3f501efb6c5af1604242a4110df65f4c09cf21b8d920207184,0d4ca26ecc909c40,false,1,true,true,false,2,15,true,612,151
SYNTH_00100,2022-09-06,Hawkish,hawkish,Pass-through cambiario y divergencia con la Fed exigen mayor restrictividad del tipo de interés de política,1_517,ef63c5545e5f05255da57f62fc87053b17ef53cb47e17c4349d9b16134c1f456,961e26e2fcc5e085,false,1,true,true,false,3,15,true,680,162
SYNTH_00101,2024-07-30,Dovish,dovish,Una Consejera rechaza pausar los recortes de la TPM y advierte sobre el riesgo de inducir una recesión innecesaria,1_517,ed1e0fca29bd0508a6be2b65e0af59e49f2262e232880d90d6c47a6f06e75867,ac5da67a823b6f49,false,1,true,true,false,2,2,true,647,144
SYNTH_00102,2024-10-15,Dovish,dovish,Un Consejero se opone a pausar los recortes de la tasa de instancia por el riesgo de recesión innecesaria,1_517,3389a90044fc2f27f17bf19f03a311bca0209455d979c9fb1e83d084c5ad97c6,d7dd785f7ab09340,false,1,true,true,false,1,4,true,632,198
SYNTH_00103,2022-06-14,Hawkish,hawkish,Propuesta de intensificar el ritmo de alzas del tipo de interés de política hacia terreno fuertemente contractivo,1_517,59c9ea59910dfeadd9378d130186e380a0206dda23b9d8ed91e75b0fbdc5beb0,062049b1f8d857e7,false,1,true,true,false,2,5,true,669,168
SYNTH_00104,2023-12-19,Dovish,dovish,Rápida convergencia del IPCSAE permite recortes del tipo de interés de política más allá del corredor del IPoM,1_517,aa7e044337ae24747098bacc133023702fd959235cce26ce2c6901aff17a4939,e73a4508f4297a73,false,1,true,true,false,0,1,true,631,231
SYNTH_00105,2022-03-29,Hawkish,hawkish,Un Consejero alerta sobre shocks externos de costos y aboga por subir la tasa de instancia,1_517,ec93245840254ad5139e5670712c9074eaafa4ba377d73c7d13e880825362b3e,34aa9a4f3e96fef7,false,1,true,true,false,0,1,true,653,188
SYNTH_00106,2023-09-05,Dovish,dovish,Rápida convergencia del IPCSAE y holguras internas justifican recortar la tasa rectora,1_517,89025ac7c458eb28ed13895109d2382af8a1a8bbbead923662090352c02e3166,51899093116601fb,false,1,true,true,false,2,15,true,650,177
SYNTH_00107,2023-04-04,Hawkish,hawkish,"Votación dividida: prolongar la mantención de la tasa rectora en 11,25% más allá de lo que descuenta el mercado",1_517,1001676f02da8ff2ea9038477b5d4ba4b99a0e6c674e271edba8570c606e1947,78ed2bbd315829db,false,1,true,true,false,0,1,true,631,173
SYNTH_00108,2023-06-20,Hawkish,hawkish,Transmisión financiera y rechazo a iniciar recortes ante la rigidez de la inflación de servicios,1_517,456012bb8be7476c154d01357db7b29e0200707e0aa3264c7d80fbdd6351a2ca,de2bdeddbce83ec1,false,1,true,true,false,0,1,true,653,160
SYNTH_00109,2024-09-03,Dovish,dovish,Un Consejero aboga por acelerar la flexibilización monetaria con recortes agresivos del costo del fondeo interbancario,1_517,8067c6284e3a83e7a272a22df93f2d7d1c75992de96ab37b53fce1ecc555671f,e2d3578499a8caad,false,1,true,true,false,2,2,true,612,160
SYNTH_00110,2024-07-30,Dovish,dovish,Voto de minoría: un Consejero propone recortar la tasa de instancia en 100 pb en lugar de 75 pb,1_517,b01be181806fe51793a41360ae81082a5ea58afc27382288a68a55749b70d3de,7a66ac9f6a885fd1,false,1,true,true,false,0,1,true,603,194
SYNTH_00111,2022-06-14,Hawkish,hawkish,Voto de minoría: un Consejero aboga por un alza mayor del tipo de interés de política respecto del corredor del IPoM,1_517,2aa05f34ac733a8715aeca0dbe4e37ab1925c4f98b27c0484f3b252949d99c4e,1125e465a63b2daa,false,1,true,true,false,0,1,true,580,190
SYNTH_00112,2024-06-18,Neutral,neutral,Acuerdo unánime de mantención de la tasa rectora coherente con el escenario base del IPoM,1_517,e375316f10c465d282c2d718e0f7d48c75e38e4a08050bae5a72189ea5c1b13b,4fa79a7d0c58d369,false,1,true,true,false,1,7,true,606,161
SYNTH_00113,2024-09-03,Dovish,dovish,Astringencia del crédito y recortes por sobre el corredor del IPoM para el tipo de interés de política,1_517,eeeb65c11508a017ac9efd851126d7c8624c813ee532543da52ef529e74add7a,3ad55e2f961e320c,false,1,true,true,false,0,1,true,691,223
SYNTH_00114,2024-10-15,Dovish,dovish,Astringencia del crédito justifica recortes de la TPM por sobre lo previsto en el corredor,1_517,31419881f9467d99042657c66bc53f4495bb50d5d1393cde8934b02fead84304,dcd8ab5814ee2a24,false,1,true,true,false,0,1,true,624,213
SYNTH_00115,2024-09-03,Dovish,dovish,Votación dividida: converger más rápido al rango neutral de la tasa de instancia,1_517,87d46cd39e391732d703ddc85287133045696abf1cd56b44855efe60dbcb99a5,2ff2a8ba40cf1f2b,false,1,true,true,false,0,1,true,585,162
SYNTH_00116,2021-10-14,Hawkish,hawkish,Exceso de demanda de los hogares tras shocks de liquidez y necesidad de elevar la tasa de instancia,1_517,d06ec4e504e86b354f9c50a8f378e7287febb09c82b1f3c73de41adaf35811ad,e065dca4b8f9ab94,false,1,true,true,false,0,1,true,631,176
SYNTH_00117,2024-07-30,Dovish,dovish,Rechazo a pausar los recortes: el costo del fondeo interbancario no debe mantenerse restrictivo,1_517,c1cbf479219a72a70b96df95e39c70f49d898d7dcf65a06f57c1de3969f08ce5,b83d4f7b5fc786fc,false,1,true,true,false,0,1,true,614,146
SYNTH_00118,2024-12-17,Neutral,neutral,Balance de riesgos equilibrado: presiones externas al alza compensadas por holguras internas,1_517,c0a0cc86b1633f0dd7cf13819ef82f8bf751d4f50a9083cecd0acb6cd0075aad,6368768dc6246a04,false,1,true,true,false,1,4,true,665,99
SYNTH_00119,2024-09-03,Dovish,dovish,Aceleración de la flexibilización del tipo de interés de política con recortes de 75 o 100 pb,1_517,47fdb6c02a02a105ae0ec4e2d1186b81b3874b8ee079e26f3632b12e500ae5c7,d240c62200d629a8,false,1,true,true,false,1,15,true,661,144
SYNTH_00120,2024-07-30,Dovish,dovish,Votación dividida: rechazo a pausar los recortes de la tasa de política por riesgo de recesión innecesaria,1_517,218bc94ffb7aced158c0d2aac7bbf88de4309614d2c44f0cf23591c61962bacc,a68bae59ea4347a4,false,1,true,true,false,0,1,true,571,181
SYNTH_00121,2022-06-14,Hawkish,hawkish,Propuesta de intensificar el ritmo de alzas de la tasa de política hacia terreno fuertemente contractivo,1_517,3d36dfdf296b08b2f2217e1675103c407af5b63a66f8849c8615ee152948d0a4,a7c8ce749ab4479e,false,1,true,true,false,3,5,true,660,159
SYNTH_00122,2024-05-20,Neutral,neutral,Menú de opciones abierto: mantener o recortar la tasa rectora según el próximo IPC,1_517,b9a5cfbbbda4000bf1e0bca36eca811ed9d4e499a1e0b5b50c77350a32fb386c,09613cdc0638f10a,false,1,true,true,false,1,2,true,619,197
SYNTH_00123,2024-09-03,Dovish,dovish,Votación dividida: converger más rápido al rango neutral del tipo de interés de política,1_517,f1ef2635dda4db18a053d14ee9632f5a8e9aa7ebf36e962fca3542dfd410413c,359a356666d55369,true,2,false,true,false,2,2,true,605,162
SYNTH_00124,2023-06-20,Hawkish,hawkish,Rechazo a iniciar recortes de la TPM ante la rigidez de la inflación de servicios,1_517,69a7141417eac404f18e1df0da8732088185dc45a5b6c50f997e9725949b357d,4c582d42cf56e8b8,true,2,false,true,false,3,2,true,691,157
SYNTH_00125,2022-06-14,Hawkish,hawkish,Propuesta de intensificar el ritmo de alzas del costo del fondeo interbancario hacia terreno fuertemente contractivo,1_517,f84ff8dc843131ddc8010fddefef21ca6890ecaa152a59356c207ecf2e5379aa,f78432d78202d86f,false,1,true,true,false,2,5,true,672,171
SYNTH_00126,2024-06-18,Neutral,neutral,Acuerdo unánime de mantención de la tasa de instancia coherente con el escenario base del IPoM,1_517,461b6ca517ecb729c936b4f21f2b52fe09dc5dd1cfbb3b3ffe55cc83a820891e,159ee602cd124290,false,1,true,true,false,1,7,true,612,166
SYNTH_00127,2023-04-04,Hawkish,hawkish,"Un Consejero aboga por prolongar la mantención de la tasa rectora en 11,25% más allá de lo descontado por el mercado",1_517,2a0e5e9b3a5b32d6cf25ccfe34238b58e49fb94001e8ebb495bd1b9b3eee4de3,a58b4d00a52cc779,false,1,true,true,false,0,1,true,622,172
SYNTH_00128,2022-10-25,Hawkish,hawkish,Persistencia del IPCSAE y desanclaje de expectativas a 24 meses exigen mayor restrictividad de la TPM,1_517,8a6696e13fcba6ece6d9aab1e6baf8223a181cf925592d35d04409db06844cd3,1ec3d9871cda4712,true,2,true,true,false,3,3,true,610,161
SYNTH_00129,2024-05-20,Neutral,neutral,Menú de opciones abierto: mantener o recortar el costo del fondeo interbancario según el próximo IPC,1_517,ab2c64fbeeb6d871d65b9c541cdf4735e12319dbdbda914f69a33c70eb02a459,6e57e318bfb13191,false,1,true,true,false,1,2,true,592,207
SYNTH_00130,2024-10-15,Dovish,dovish,Voto de minoría: un Consejero propone recortar la tasa rectora en 100 pb en lugar de 50 pb,1_517,6d97c56ff8a126e400d91189545a19d3dfab026fc5f42053bdc3517b87aea1ca,52cd5ec6f811ac68,false,1,true,true,false,0,1,true,618,237
SYNTH_00131,2022-06-14,Hawkish,hawkish,Voto de minoría: un Consejero aboga por un alza mayor del tipo de interés de política,1_517,436e65f21785c86c94d15c4eaa313bf1ee887d73670450fb838777a2cae651db,93dabe6c0c0b29d9,false,1,true,true,false,1,15,true,660,190
SYNTH_00132,2024-06-18,Neutral,neutral,Mantención condicionada de la TPM a la espera de la actualización de proyecciones del próximo IPoM,1_517,48e2a13319dca97dba83b33eb6fe929a987246fcc5021291cacd8db6ad75adc5,2f759dec9760f7ed,false,1,true,true,false,1,2,true,672,102
SYNTH_00133,2024-04-30,Neutral,neutral,Pausa de monitoreo: la transmisión de los ajustes previos opera según lo previsto en el corredor del IPoM,1_517,65ab9f7596f9f46320a82d01e326e45f3b8281cf8977664959898825e36d0e85,e516fe28080ccd92,false,1,true,true,false,3,7,true,631,151
SYNTH_00134,2024-09-03,Dovish,dovish,Un Consejero aboga por acelerar la flexibilización con recortes agresivos del tipo de interés de política,1_517,3d2aaddd44efd731623f2311c3abab9a3a35c5d25241f8559bc0971ebb3c8e7b,6e6a254e08a7d604,false,1,true,true,false,2,2,true,609,157
SYNTH_00135,2023-12-19,Dovish,dovish,Rápida convergencia del IPCSAE y recortes del costo del fondeo interbancario más allá del corredor,1_517,55c2918c414159a034c2f83a2007a359e12989b110292535592d41031e3325fb,366b6972cb8fd3a0,false,1,true,true,false,1,2,true,610,140
SYNTH_00136,2024-05-20,Neutral,neutral,Menú de opciones abierto: mantener o recortar el tipo de interés de política según el próximo IPC,1_517,3747bcd49bace70107090e548d78889df07eeadc6cc1c9c7cafa0f8585a6ade4,15803869001fb837,false,1,true,true,false,0,1,true,588,212
SYNTH_00137,2024-05-20,Neutral,neutral,Votación dividida: mantener la tasa de política versus recortarla en 50 pb ante balance de riesgos equilibrado,1_517,1b287d9af6a56ce21470f73edcd499616f12183ed8fa3a24d05b6eba6de9dccb,1272eb7eff056504,false,1,true,true,false,0,1,true,612,147
SYNTH_00138,2022-06-14,Hawkish,hawkish,Un Consejero aboga por intensificar el ritmo de alzas de la TPM hacia terreno fuertemente contractivo,1_517,deb4433fde03b624820c1081c74e32cfbc5f5586f91cca267a51370df9bb27af,83540fa703695ed5,false,1,true,true,false,0,1,true,619,170
SYNTH_00139,2024-09-03,Dovish,dovish,Astringencia del crédito y recortes del costo del fondeo interbancario,1_517,20206ddcedcdd478197cb731b42c0654d4372a4c76a957d71f2252051c72e0f1,11b1ef6a7236ff29,false,1,true,true,false,0,1,true,666,187
SYNTH_00140,2024-04-30,Neutral,neutral,Un Consejero respalda una pausa de monitoreo por transmisión oportuna del tipo de interés de política,1_517,40174e8496db5bd6b0d39880a8794178dcf6a3172521b1e34bf30ff9d470d3fe,8c94e7636c470870,false,1,true,true,false,0,1,true,595,174
SYNTH_00141,2024-05-20,Neutral,neutral,Menú de opciones abierto: mantener o recortar la tasa de instancia según el próximo IPC,1_517,3f5407ff1c20881c503b23d390f2cc8b5dce8f8f38c6e0a1d7aad53c1a86f62c,fc53f0ec7f516958,false,1,true,true,false,0,1,true,552,133
SYNTH_00142,2023-09-05,Dovish,dovish,Rápida convergencia del IPCSAE y espacio para recortar la TPM,1_517,73199b4f2c063c9e33cd6ff80babfbde0952bafc5f21e9908694620954e3b5e0,ea53ab748f1c1409,false,1,true,true,false,2,15,true,670,197
SYNTH_00143,2022-06-14,Hawkish,hawkish,Voto disidente: un Consejero aboga por un alza mayor del tipo de interés de política,1_517,a695caac2cfdeeb9304e03cc9dc2d49e7370052370ff24e590696bdf902c0741,0e9113850bd9ec42,false,1,true,true,false,0,1,true,644,190
SYNTH_00144,2024-07-30,Dovish,dovish,Un Consejero rechaza pausar los recortes de la tasa de política y advierte sobre el riesgo de recesión innecesaria,1_517,97c192cc66381b50520ea785065972e2bc2abfd39648038d021eef80986fcf6a,054dee0d41f27e12,false,1,true,true,false,2,2,true,638,144
SYNTH_00145,2022-10-25,Hawkish,hawkish,Voto de minoría: un Consejero aboga por un alza mayor de la tasa rectora,1_517,93baf18fb07bf3ccda55497ae40ea31f8342a9bc5a74a0d04c34ab543f0df209,526b173bd45f3663,false,1,true,true,false,0,1,true,604,176
SYNTH_00146,2022-03-29,Hawkish,hawkish,Votación dividida: intensificar el ritmo de alzas de la tasa de política hacia terreno fuertemente contractivo,1_517,64f26b530a8cc1273d3d0d0727b6e32d6b69df3952afbdad21d5c9c4a4da3ab6,a40978af67e88a7f,false,1,true,true,false,2,2,true,642,119
SYNTH_00147,2023-12-19,Dovish,dovish,Una Consejera destaca la rápida convergencia del IPCSAE y aboga por recortes de la tasa rectora,1_517,7540e212ce3da6dd44b5ade8e3641e0dc1576290d7bf8a4a7eb625d5a3f2e9bd,e188e05b5c370bda,false,1,true,true,false,2,3,true,625,215
SYNTH_00148,2024-10-15,Dovish,dovish,Un Consejero rechaza pausar los recortes de la tasa de política por el riesgo de recesión innecesaria,1_517,53d8d0e6c76480f806ae8ecd77cb7210175daa8ee1d35839881eab8f8ff2268b,c7343b484f72d18a,false,1,true,true,false,1,4,true,617,198
SYNTH_00149,2024-05-20,Neutral,neutral,Menú de opciones abierto en la RPM: mantener o recortar la TPM según el próximo IPC,1_517,1168fcb5e6fba34df81d7b5316ee01ee14de37e2ad90714ceefc16668a9f20fa,f214b32b68875e9b,false,1,true,true,false,0,1,true,626,130
SYNTH_00150,2023-06-20,Hawkish,hawkish,Rechazo a iniciar recortes de la tasa de política ante la rigidez de la inflación de servicios,1_517,8914f65ad1aa411eb7146b195889aa33c8f2cb3f4f7ffe1de56b32a75c178fdc,f616fb80be100d98,false,1,true,true,false,0,1,true,661,187
SYNTH_00151,2024-09-03,Dovish,dovish,Astringencia del crédito justifica recortar la tasa de instancia,1_517,89cbf22a431fa7837072dc2fd29550f8bd53789746c01ba0b647bce32af7ca94,1b52fb44fe50abef,false,1,true,true,false,0,1,true,681,231
SYNTH_00152,2022-06-14,Hawkish,hawkish,Propuesta de intensificar el ritmo de alzas del tipo de interés de política hacia terreno fuertemente contractivo,1_517,acf9ab43ea7111be74a8ccba85e069a999b703e439d002c5e318cd316169f994,f920a7bfb0a991e3,false,1,true,true,false,1,2,true,694,168
SYNTH_00153,2024-10-15,Dovish,dovish,Voto de minoría: un Consejero propone recortar el tipo de interés de política en 100 pb en lugar de 50 pb,1_517,6f15f69ce1d2e2e5ac976185e880e2ae40ab0c9846caa7188627f642af195f60,ada39b3c96815c2b,false,1,true,true,false,1,2,true,536,237
SYNTH_00154,2024-12-17,Neutral,neutral,Un Consejero destaca el balance equilibrado de riesgos en torno al costo del fondeo interbancario,1_517,7fdb8fb59957a84edb1b26d277a2fa47dd80382698f7d494bed0c080f436dce1,6a797dfdb9aef0a8,false,1,true,true,false,0,1,true,676,207
SYNTH_00155,2024-04-30,Neutral,neutral,Pausa de monitoreo: la transmisión de los ajustes previos opera según lo previsto en el corredor del IPoM,1_517,16265a7c5a94098b08aa20a9c5b7e98b64b3e1e2ebfad0034b88e8618e40fbe9,f661fd2d224ef9b4,false,1,true,true,false,2,7,true,615,135
SYNTH_00156,2024-06-18,Neutral,neutral,Acuerdo unánime de mantención de la tasa de instancia coherente con el escenario base del IPoM,1_517,e7ecef2bdc54c51436e69e13aaa876759ca0a2aa47d58dad39c5b096837b5e01,9211b1725f96ab3e,false,1,true,true,false,0,1,true,604,182
SYNTH_00157,2024-09-03,Dovish,dovish,Converger con mayor rapidez hacia el rango neutral del tipo de interés de política,1_517,29161a98896a3abd33a4da8321662805e0bcb9e9c8b95751856bd10bbe6d4a2b,7c1f444bdd55671e,false,1,true,true,false,0,1,true,612,165
SYNTH_00158,2024-04-02,Dovish,dovish,Deterioro del mercado laboral abre espacio para recortar la TPM,1_517,c6ec6ec16a05e01381b6b6848fa07de42ac256603cacde9d5a5f838ae0fee1d1,1e2cf90bf0a6c201,false,1,true,true,false,0,1,true,619,179
SYNTH_00159,2023-06-20,Hawkish,hawkish,Votación dividida: rechazo a iniciar recortes de la tasa de instancia ante la rigidez de la inflación de servicios,1_517,477b7a91c698689a5cba7b2e0063f6f287fe107738e8c65fff66e5c4c64f39bf,f6142d1717df9f54,false,1,true,true,false,0,1,true,636,167
SYNTH_00160,2022-09-06,Hawkish,hawkish,Pass-through cambiario y divergencia con la Fed exigen mayor restrictividad de la TPM,1_517,1d58f7ff66a7227480d439c16c3c933629333c74d520b8baf5b9d6190ab7de55,8299bee79f51e657,false,1,true,true,false,2,15,true,641,167
SYNTH_00161,2022-03-29,Hawkish,hawkish,Shocks externos de costos elevan el costo del fondeo interbancario requerido,1_517,f56ff6fdc114c5ac40a2edd8a01c371bad7c445261049d02bbecc849af1d1587,ef6365bf31bb1787,false,1,true,true,false,0,1,true,716,184
SYNTH_00162,2024-09-03,Dovish,dovish,Una Consejera aboga por recortar la TPM ante la astringencia del crédito,1_517,36009f65e22b2ac14ffbf0d88ab9bf424d29657b5fa976b9e7556ccaec590538,9f64ced0d1e2f0ab,false,1,true,true,false,0,1,true,616,193
SYNTH_00163,2025-01-28,Dovish,dovish,Converger con mayor rapidez hacia el rango neutral de la tasa rectora,1_517,25d8d051b6964450c1ac13ade1f47111c6d966480ab42623239081fe88218af8,cc6f95eaea1fb27e,false,1,true,true,false,1,2,true,637,150
SYNTH_00164,2024-10-15,Dovish,dovish,Voto de minoría: un Consejero propone recortar el costo del fondeo interbancario en 100 pb en lugar de 50 pb,1_517,03679d7d1fac65269b9fc48cb09ccae04e849b60ff498f94ce18fd06ee44eb12,538e5fd62e5f4915,false,1,true,true,false,1,2,true,551,237
SYNTH_00165,2024-09-03,Dovish,dovish,Transmisión financiera y convergencia más rápida hacia el rango neutral de la tasa rectora,1_517,6dfab47455b53408dd93e0fd64cd82906869762722d5812f8f85d45b122a55d8,d9c61044184a5503,false,1,true,true,false,0,1,true,602,159
SYNTH_00166,2024-07-30,Dovish,dovish,Una Consejera aboga por converger con mayor rapidez hacia el rango neutral de la tasa rectora,1_517,68cb079d967d2e8a09601a73f52ea3d2395e4661e0c8cb04ab45c87af17e1cb9,949caaa19b5adce8,false,1,true,true,false,1,2,true,600,129
