intervencion_id,coleccion,lote,archivo_origen,etiqueta_origen,es_relevante_origen,etiqueta_previa_v3,es_relevante_previa_v3,estado_revision_v3,etiqueta_v3,es_relevante_v3,confianza_revision_v3,sha256_texto,n_caracteres_texto
RPM-2010-09-16:3395:4,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ba82e4026c0a1a2216d79b269fd5f699f1d8b4244c47d290744a4542459dd7db,258
RPM-2010-09-16:3409:2,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,52498ead84acd9cb4fc9ab5bc17c650e45a17bf66edc03a44b5ccea90102cf18,203
RPM-2010-10-14:3434:3,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a247d3d3f0e89c8e8cbbb48a53ea92e9a830a0262d97ae446914c8b9005b2fba,241
RPM-2010-10-14:3476:5,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,0,neutral,0,revisado,neutral,0,alta,0ace68f294a6e2a592b6b3bf3c98b886204840b5205930b3b27135ca060fe3bb,66
RPM-2010-10-14:3491:1,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,900925f48dd9136960187c8cb49ff360d79b19432a560d4602ba8691944c637e,4127
RPM-2010-10-14:3492:1,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,01e60d1ac31f53ef19c0066d5f11b9f5a903c78b8891a5e745dfcffa773fa5e5,1876
RPM-2010-11-16:3499:2,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,2f6a83d552edd39aedd99f13475fa4c476af5d44f8218b545338b4a8e4c087bb,390
RPM-2010-11-16:3501:1,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,76304e6412baed5937d6c3a2b5c849b9c17772d7c270fa7f13ee070e90e353da,145
RPM-2010-11-16:3550:1,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,9fc1f063e08a1c0cfb8923a000dcaeb4ea81462ad2dbd818ba64e89bb66f4309,384
RPM-2010-11-16:3567:1,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ffbd627f3fcdef5364c4e612d14bb36f98fdd372e81499f19c4178385d18abd8,330
RPM-2010-11-16:3568:2,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ef8fe87b451c00defde0bfe09bcd000531f07914b1ae71df1133273bef9e4c71,133
RPM-2010-11-16:3572:1,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,0,neutral,0,revisado,neutral,0,alta,ab1913f9c31b4ffe0c2130be1e3ec554621a888e43bc1ffe8eb995d99c1ca590,102
RPM-2010-12-16:3622:1,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f5fda2bfff0216683a098286738225cc9fee42f5786e21ecfd84cf9fff54b567,568
RPM-2010-12-16:3626:1,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,20aa43f2969fb8cb463ed2778fa325bff62c3cd5284a289967b5b5bb252dbee0,79
RPM-2011-01-13:3656:3,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a52dbe30d95d44fe6edab92cd213e12e700b508f6860dbf38b6e587780586842,1067
RPM-2011-08-18:4267:2,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,0,neutral,0,revisado,neutral,0,alta,b8a45b96316fe84a892c89b27e5546dc3414f9a24772844bbadda55f045020ed,143
RPM-2011-10-13:4384:1,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,media,f820383bf272a3b9a285ba30b04a6b197df522f8f9f391fe0149c809c5319931,478
RPM-2011-11-15:4433:3,ia_base_v2,etiquetas_escalado_r10.csv,data/etiquetas/etiquetas_escalado_r10.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c72f4c25c492b4b00ffb23dc1ea09a140b2b0a060efb25675e8d5ce1225184d2,1482
RPM-2011-01-13:3651:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a499b67b949f1ef84e4ecda77297c0c55c22f8ee1507848189ce338b212af714,165
RPM-2011-01-13:3659:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,358ba6f006a8d043167d91964d2f9b617f8cf014dcd132417243435d9e40dcc8,165
RPM-2011-01-13:3672:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a7b63ad6b75c757fcec0ad3d43e17d137007a49a0f14d1354be8a11d7bbb259a,282
RPM-2011-01-13:3698:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c3ab53ef27707f941657528f6db11f1d94ae471e10febde99dd96dd95492c9dc,109
RPM-2011-02-17:3739:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,20dc9b3f61b213ee5b336e5ce7be16182fa9aa983ad809a204312448c3d035e6,145
RPM-2011-02-17:3780:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7db1cb2987b1dffe72f8e8a8397f54a76aad7bf237df112dc72dc5034e2b6a57,540
RPM-2011-02-17:3781:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ec233fed9400d2e5f4955bcb8372a87e58eedfb7ed2d975ebe967ab9608771d1,231
RPM-2011-02-17:3800:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,816db043899eabe85e8e9104438fc4f57adcf1cf59c93f04c02205910f4ff882,141
RPM-2011-03-17:3831:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f45b62ec6592e6c9aa7d3e5030e6df3c8a5a3c3080abe32fa856b1e14a4828f2,1026
RPM-2011-03-17:3852:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ade9be2fcedcdad6d9daf906d6f1a4203d0d12c49fb2ca1fce6ed43de7102715,812
RPM-2011-05-12:4021:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,23b63bb00022f6e63178cf7bcdbd4abba74a4d2ab5b0811133ee0797495c8c1f,215
RPM-2011-05-12:4033:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,040f635e6218d40fdc203ae03f3584049abb155177f9c588da0615d075ef199c,97
RPM-2011-06-14:4073:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,8de28eff8aa1842b009567dd31cb110b20451aa0a6eba6d8819fa50e7fc986ad,537
RPM-2011-06-14:4073:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,media,6c76c6bbddf861b2711f7b328787ee91c5f2e4b0b4a25e48432ae2f76b557cc7,678
RPM-2011-06-14:4084:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,d0481c3095f40a277c23515154ac91b6c58e4c0a540d032b47f1766d52873224,99
RPM-2011-06-14:4092:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,b005ccec2330db137c72256096faf8039b77e43cc2d17bf41c6885a78b99baad,1214
RPM-2011-06-14:4098:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e4314a7f3c4352ac850e86f1262ad8791b52a3774ff21c87008856d99e1241b4,141
RPM-2011-06-14:4114:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,900442a20ebcec0007b86f9b5db9f4b8cb5e9d492715a01daf34c42842d93da0,5719
RPM-2011-07-14:4162:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,6d16c254a45634ae149420d63037832150b4611bfacb8acb0f93bc0b214453b2,360
RPM-2011-07-14:4187:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,8cdab0ec08ab1dfac7ec81338238d7d9464278ff5a0f3af9e54c39c2f42ffc02,362
RPM-2011-07-14:4189:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ad243a156657c77ad2a2c80ef2828d1831e0d5ac16b591fa7e590b444368a1f1,364
RPM-2011-07-14:4202:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,0,neutral,0,revisado,neutral,0,alta,e7bbf21fc6fa2f2d406c86991f7d729cc02c4ed3071d790e8dcc8e49d36a8653,201
RPM-2011-08-18:4234:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,742caa66afe709c75bc6b31ffdde8dd674ce089943b01aa16068944519e77360,148
RPM-2011-09-15:4314:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,1208e8f6bbc34a038ad5a3bfdfaf0834cee1221fc518a5f8d39ab8035a2447d3,97
RPM-2011-09-15:4329:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,dovish,1,dovish,1,revisado,neutral,1,alta,c89e41004a574ce3097b88b596a7400f50c1a7d624cca39bffc34e0a7bae0d0f,5011
RPM-2011-09-15:4333:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,dovish,1,dovish,1,revisado,neutral,1,alta,d6c5b00d4d6494f4848f14ba80c2ed6e122a7dbf8b7012fd1495f9c7a5332245,145
RPM-2011-10-13:4339:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,196362a13852de120c950c3a7da86c0d7850799be464efcf6974d71c91220aa9,87
RPM-2011-10-13:4341:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e45511f6348bcb0075247be7847b52587b395ea01283a6c152008fa1f7a86de7,134
RPM-2011-10-13:4342:3,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,3727fdb211925f865f9387b83e5ab5a2eea91306b4187cedf014638727a8bdb3,284
RPM-2011-10-13:4351:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,31ad352f1abf1160431d62dc4588eac2d6b8d99c0b8acfe827d5258f0ccac9a9,2970
RPM-2011-10-13:4361:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c1293b8d36580eecd478854ff70eabb10177b18a6ad27241217bf44ceba058b6,789
RPM-2011-10-13:4366:3,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,dbfe06dff75ff66875a4f84f6bfb083a12f65f49cfdf09cba82150e85945c436,2690
RPM-2011-11-15:4410:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,59a7c27bb7ebf4d6bcb5ecb64e0409e9606a1c8b476f6b23e05dd2621badf778,223
RPM-2011-11-15:4420:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,54b409c8817a3a669ebcf637ad707c3e10ac36b46c6d0b4ee37aa91d6aab40dc,706
RPM-2011-11-15:4437:3,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,b44d88e4cf68dfea280983cff9bdf91d537499baab26b598f06fa90bd0a28816,219
RPM-2011-11-15:4438:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0e89602b4b81fd67a843eb4da5191c1d02ae99df0f860c61fb95bd9ebffaf69c,65
RPM-2011-12-13:4477:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,bb8cf13fe2a80f72ff96f975e0293e8638f58b22e094aa29e0a59a132d525000,568
RPM-2011-12-13:4507:4,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,0,neutral,0,revisado,neutral,0,alta,c2cb93d98c782269f9d065972d1ce2cdfb7109df2d9aedef3fc3698a60ef74d5,135
RPM-2012-01-12:4520:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,1abb0f4353d8c93133948af708cdb4bbb61d7a1e1bbb526223e7004118f1c209,172
RPM-2012-01-12:4525:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,1a697744a2f71cc7563902b5ab8bd567df2b84e61ac89370941bb3bd3e1f4bf1,160
RPM-2012-01-12:4531:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,23fded2a09c748a522a1b0149fed2a8f573cf7147dd6561d6fedce841cbd5677,317
RPM-2012-02-14:4577:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,6c187b57aef147d24340507cf15e8cd8d5fb3bb2b240c5e7d4e4e7887250d0c4,4933
RPM-2012-02-14:4586:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f366d2d822b0ef63b12b789ec138dd9a1780e0b59b439cf8ad3a2e819ace4038,933
RPM-2012-02-14:4611:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,media,7137636b6a5b22af1a214c99efd162ac752a7a2894b23e10da60e35c89a2dd32,822
RPM-2012-02-14:4620:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,725e253432cc3f60566b4342ec7d56f542b10042a9635996a807ce1b141432f6,792
RPM-2012-02-14:4628:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,3effc79cc9f1e29a260fdf575ab79c27eb13ff180c3bc829a63e93e1f474200f,950
RPM-2012-03-15:4681:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0e73a414256738461d38b5559852aa9f97a9c6164fdcc431fb2d9ec252b28618,912
RPM-2012-03-15:4697:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,67c3e1400b24d2d74c74802b52ead6da524db2daea3b0105f0d21ca351b160de,1651
RPM-2012-03-15:4706:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,515d95d8ca2d6ac1f95ae28d54cc7ffe8c4d0a9ea3e8b83ad57a23e36c016b8e,436
RPM-2012-03-15:4721:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a15ac89b1c9381662577a0df98af384edb95ed165d0c6b85eae3779df4cb3069,7810
RPM-2012-04-17:4743:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,5a407e3c65c1dd3dc37c4f6f168480f3e4bfecc1ecefba6c81083e22761d133a,263
RPM-2012-04-17:4770:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0fac79479f0e659b9961cdb33a30a486a9449e87cc01aaa664577af7f5df5c8d,210
RPM-2012-04-17:4771:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,5666b03f4e5d8181e8cc634cdd59eab61fff4ea98c9f1b36115202d4bd0d772f,244
RPM-2012-04-17:4778:3,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,0,neutral,0,revisado,neutral,0,alta,447be41389319792c1c70d4fe2a783a44a3c2d6838cec5397b58e68e80bb61d0,75
RPM-2012-04-17:4790:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,194c8e9ad23c61e8cf3d057fb1527e0f407a1df0e01667d568e018aeb0b3c64c,1973
RPM-2012-06-14:4863:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,0,neutral,0,revisado,neutral,0,alta,acbffdbec9543a5625b6bdd3c5844ccfdcb397daa43ccdce7f15c210b52afc07,186
RPM-2012-07-12:4901:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,0,neutral,0,revisado,neutral,0,alta,0e6a353fe59f146e0a6cc6cc175964ee7c6cc5a5a01058b2c8a0c2d72b7a05f3,803
RPM-2012-07-12:4903:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,080b104f7f6948af5e156106c91bcc1c21ef111e3116827350819c907c7c566e,462
RPM-2012-07-12:4959:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,582bc274ea7a9bf1b95609b2a51673d1b5d444cf6c92b5b66bf6a9f983f39480,2979
RPM-2012-08-16:5012:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,media,1db956764b7e56aba489bb854f0a79bdce13c5314a6c1541a654bf2f40467116,332
RPM-2012-08-16:5039:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7bfbea25ad161848435a5e53a0388ecac169414225a91e13cc6d3d8672ad3bf3,176
RPM-2012-09-13:5060:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,2eeb7dfdbb460e3c8e9b3c56ab63b435eec051ec3b7c852de61fcbd055fcdd9d,666
RPM-2012-09-13:5068:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,eaf2f31e9e88b5acf7bc09a681c056813dc9b0a8eb24dafb10e0539968d35b34,344
RPM-2012-09-13:5075:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,media,6a58f93490427381a134aa531b1d7f53a73fbf3501ff89c833df2156a4547f95,904
RPM-2012-09-13:5086:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,0,neutral,0,revisado,neutral,0,alta,17002f43aa7bf1f5de49a163bdeb18ba86ec686c498a31446b25709318f67de5,167
RPM-2012-10-18:5110:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,04de59abe0442c4429b8c05081d26df36a23680124c5b811146c289ce9f80eca,266
RPM-2012-12-13:5223:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,0,neutral,0,revisado,neutral,0,alta,74638fc16fc177942f773b2c76e621280965e3742d1e01d5db0fff4dd3418aa8,1387
RPM-2013-01-17:5279:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,d19dbde7629d115b3a8d089a210527dfde8a8a8a44a0a81c4e46fe630ffbbec2,720
RPM-2013-03-14:5412:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,94017e7bc06286d75a4d79a151fae466691dbbb89419993dc2bd650c1fc51dab,509
RPM-2013-03-14:5430:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,media,da693532c9ee7e02e394ae1596c418e7895f7f357ef0468f1e9aefabada68752,1631
RPM-2013-04-11:5458:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e53ada45647874e0f588ec0f1f4d6f9889d0d1c0ac35ead5cacf8267f75c4361,293
RPM-2013-04-11:5508:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,1cf455eae02fe6ec0912bd42e5ae5aefd60974cf81b27fe51108202d2dded79c,3357
RPM-2013-06-13:5578:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,640075a80de01b340cf0e106bb79010d4ee156f47efb782c968beaac411dcf0c,271
RPM-2013-06-13:5599:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,cc54c7eb96179ba8401fab36aa399f38e4df4c1a7d8daa0aa524b26c2a82ef9e,1146
RPM-2013-07-11:5646:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,dec562dec9b0f6e66e0f58fe1b4a196ba7794e6272b0e427b221d76d88d1055b,644
RPM-2013-08-13:5718:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ab2bd8f350f154d2d985b7df390b40b5b70e880caa7686a4b86f7b871e589456,87
RPM-2013-08-13:5727:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a2b044134aef33e23bc5e2e474f9ee38c18662909023ca6e34240557d954c265,251
RPM-2013-08-13:5738:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,0,neutral,0,revisado,neutral,0,alta,ec52af184dd9ed54c68c391b79bfca6f0df4b16a8aa3dda55b52b6a16e4e8bbe,245
RPM-2013-08-13:5748:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,25899016a3d23f96f77d280dab69a7d057565b60e285b0d84f951fe1f982d34c,322
RPM-2013-09-12:5757:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,62a9a8e89f3da4fe6b2283c7d0d6d070f2d5028da2733beebf3a98d9516b8e8b,295
RPM-2013-10-17:5837:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,4a9d6a2efdfaa955812e64b473e7a68a8c3ad48709ff5328c2c7b7ae9ba652f6,230
RPM-2013-10-17:5849:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,dovish,1,dovish,1,revisado,dovish,1,alta,0b390acf90c3dbad1233534aae581507d634b93e2177f2b7d621ca2b1fc384e7,3848
RPM-2013-10-17:5857:2,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,dovish,1,dovish,1,revisado,dovish,1,alta,b256205b720abd08502df74d839432592f0dede79c3568a1fc09fa7a093d8e89,195
RPM-2013-11-19:5866:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a1bde8cc3ec739d0ff68a7e1ce43e5e36650a167818a1c4556e69eca8b40c2e0,737
RPM-2013-11-19:5872:1,ia_base_v2,etiquetas_escalado_r11.csv,data/etiquetas/etiquetas_escalado_r11.csv,neutral,1,neutral,1,revisado,neutral,1,alta,49a1c7603b65c6ca6791f50ea103a2bff8246fef0d0b11fb8773d1b40a757bf4,127
